mt-nd1	mt-Nd1
eeig2a	Eeig2
p4htmb	P4htm
foxb1a	Foxb1
ola-mir-9b-2	Mir9b-1
tspan31	Tspan31
dnm1a	Dnm1
cers4a	Cers4
paqr7b	Paqr7
endou	Endou
pcare1	Pcare
cadm1b	Cadm1
sf3a2	Sf3a2
rp1l1a	Rp1l1
si:dkey-78k11.9	Npsr1
nars1	Nars1
itchb	Itch
tmem260	Tmem260
asb16	Asb16
si:ch211-117n7.7	Abhd12b
gdi1	Gdi1
cyp11a1.2	Cyp11a1
tox4b	Tox4
trpt1	Trpt1
fam204a	Fam204a
onecut3a	Onecut3
mindy3	Mindy3
mtus1a	Mtus1
scml2	Scml2
OTUB2	Otub2
rec114	Rec114
ccnd2b	Ccnd2
csde1	Csde1
lig3	Lig3
si:dkey-218f9.10	Trappc9
chd1	Chd1
arhgef12b	Arhgef12
slc39a14	Slc39a14
laptm4b	Laptm4b
CDC42	Cdc42
foxred1	Foxred1
siae	Siae
ptpn4a	Ptpn4
TMEM138	Tmem138
cbx8b	Cbx8
thnsl2	Thnsl2
aoc1	Aoc1l2
aoc1	Aoc1l3
aoc1	Aoc1l1
aoc1	Aoc1
umps	Umps
coro1ca	Coro1c
lrata	Lrat
usp28	Usp28
tex261	Tex261
p4hb	P4hb
nmbb	Nmb
pou6f1	Pou6f1
rab2a	Rab2a
EIF4E3	Eif4e3
GPR61	Gpr61
ppp1r12c	Ppp1r12c
tmem208	Tmem208
camsap1a	Camsap1
aldh4a1	Aldh4a1
cfi	Cfi
git1	Git1
snapc1b	Snapc1
GRIK2	Grik2
glyr1	Glyr1
tiam1a	Tiam1
aspdh	Aspdh
NBL1	Nbl1
kcnj5	Kcnj5
gdf10b	Gdf10
scrt2	Scrt2
slc52a3-1	Slc52a3
brinp3a.1	Brinp2
cnn2	Cnn3
fynb	Fyn
si:ch211-26b3.4	Tex16
upf3b	Upf3b
nosip	Nosip
prune2	Prune2
robo2	Robo2
igfbp5a	Igfbp5
kctd3	Kctd3
endog	Endog
crispld1b	Crispld1
ttc5	Ttc5
scpep1	Scpep1
engase	Engase
marchf6	Marchf6
efnb1	Efnb1
wls	Wls
PCP4	Pcp4
CLRN3	Clrn3
glmna	Glmn
ythdf2	Ythdf2
rfc3	Rfc3
dtl	Dtl
sfxn5b	Sfxn5
pxdn	Pxdn
kif1b	Kif1b
dnajc8	Dnajc8
ZNF207	Zfp207
mettl27	Mettl27
cenpp	Cenpp
cdc6	Cdc6
zgc:77739	D3Ertd751e
maea	Maea
arhgef7a	Arhgef7
trim36	Trim36
stbd1	Stbd1
lpin2	Lpin2
kat6a	Kat6a
exosc7	Exosc7
cfap144	Cfap144
fntb	Fntb
ppm1kb	Ppm1k
RCBTB1	Rcbtb1
ncor1	Ncor1
kiaa0319l	AU040320
slc25a29	Slc25a29
mpv17l	Mpv17l
fam162a	Fam162b
eva1bb	Eva1b
CLINT1	Clint1
chfr	Chfr
ZSWIM6	Zswim6
slc25a24l	Slc25a25
asb14a	Asb14
galnt9	Galnt9
si:cabz01093077.1	Ccr1
si:cabz01093077.1	Ccr2
si:cabz01093077.1	Ccr4
si:cabz01093077.1	Ccr5
si:cabz01093077.1	Ccr1l1
si:cabz01093077.1	Ccrl2
si:cabz01093077.1	Ccr3
si:cabz01093077.1	Ccr8
cachd1	Cachd1
tbck	Tbck
dnajc6	Dnajc6
dhtkd1	Dhtkd1
irx4a	Irx4
LPCAT1	Lpcat1
zgc:112185	1110038F14Rik
apold1a	Apold1
B3GAT1	B3gat1
MSL2	Msl2
hsf5	Hsf5
lnx2a	Lnx2
FCHSD2	Fchsd2
colec10	Colec10
cd248	Cd93
rn7sk	Gm55801
mvda	Mvd
copa	Copa
crocc2	Cep250
tubb5	Tubb5
sanbr	Sanbr
myo7aa	Myo7a
serinc4	Serinc4
tmem72	Tmem72
ptprua	Ptpru
prex2	Prex2
thada	Thada
emc1	Emc1
p3h3	P3h3
slc25a38a	Slc25a38
iqgap1	Iqgap1
kctd16a	Kctd16
maneal	Maneal
vrk3	Vrk3
grm4	Grm4
sec61a1b	Sec61a1
r3hcc1	R3hcc1
guk1a	Guk1
zgc:56095	Ftl1-ps1
zgc:56095	Ftl1
zgc:56095	Ftmt
zgc:56095	Ftdc1
sgf29	Sgf29
gjb10	Gjb5
gjb10	Gjb4
SHMT2	Shmt2
zap70	Zap70
ache	Ache
npb	Npw
npb	Npb
pmvk	Pmvk
lifra	Il12rb1
lifra	Crlf2
lifra	Il2rg
lifra	Osmr
lifra	Il27ra
lifra	Il6ra
lifra	Il23r
TBC1D8	Tbc1d8
si:ch1073-440b2.1	Lonrf2
col2a1b	Col2a1
star	Star
mfsd3	Mfsd3
aamp	Aamp
dbnlb	Dbnl
tmem51b	Tmem51
rbp7b	Rbp7
tnfrsf11a	Tnfrsf1b
tnfrsf11a	Tnfrsf25
tnfrsf11a	Tnfrsf11a
tnfrsf11a	Tnfrsf22
tnfrsf11a	Tnfrsf23
tnfrsf11a	Tnfrsf26
tnfrsf11a	Tnfrsf4
tnfrsf11a	Nradd
tnfrsf11a	Ltbr
tnfrsf11a	Tnfrsf18
tnfrsf11a	Cd27
tnfrsf11a	Tnfrsf14
tnfrsf11a	Tnfrsf10b
tnfrsf11a	Tnfrsf8
lxn	Lxn
plin3	Plin4
plin3	Plin5
plin3	Plin3
frmd4a	Frmd4a
p2ry12	P2ry12
pnpla8	Pnpla8
nhsa	Nhs
mdm1	Mdm1
timm10	Timm10
grip1	Grip1
il17a/f3	Il17f
sult5a1	Sult5a1
fsta	Fst
lrrc57	Lrrc57
prpf19	Prpf19
grhpra	Grhpr
cpm	Cpm
wscd1b	Wscd1
nsmaf	Nsmaf
nt5c1ab	Nt5c1a
pwp2h	Pwp2
cyp27b1	Cyp27b1
gnb2	Gnb2
paxip1	Paxip1
nkx6.2	Nkx6-2
psmc1a	Psmc1
phf19	Phf19
trim46b	Trim46
gpr171	Gpr171
ufsp1	Ufsp1
epoa	Epo
tuft1b	Tuft1
arhgef7b	Arhgef7
morn3	Als2cl
morn3	Morn1
dusp11	Dusp11
pigm	Pigm
pnpo	Pnpo
mastl	Mastl
cthrc1a	Cthrc1
zbtb11	Zbtb11
xbp1	Xbp1
pld6	Pld6
b4galt3	B4galt3
NT5C3B	Nt5c3b
polr1c	Polr1c
mir193a-1	Mir193a
rfc2	Rfc2
clcn7	Clcn7
ebag9	Ebag9
CNOT9	Cnot9
tnnc2.2	Tnnc2
cnpy3	Cnpy3
cpb2	Cpb2
sik3	Sik3
limk2	Limk2
SYNDIG1L	Syndig1l
kcnab1b	Kcnab1
hmgcra	Hmgcr
top2a	Top2a
fgd6	Fgd6
amd1	Amd1
amd1	Amd2
mpp2b	Mpp2
adamts1	Adamts1
thoc3	Thoc3
ZNF516	Zfp516
ddhd2	Ddhd2
gramd4a	Gramd4
TRIP10	Trip10
znf652	Zfp652
itga3b	Itga3
hoxa11a	Hoxa11
pdp1	Pdp1
pfkmb	Pfkm
brd7	Brd7
stk11	Stk11
znf618	Zfp618
pecam1a	Pecam1
fscn2b	Fscn2
cdr2l	Cdr2l
commd4	Commd4
mllt6	Mllt6
KCNH8	Kcnh8
ssbp4	Ssbp4
stk16	Stk16
dixdc1b	Dixdc1
nr2e3	Nr2e3
tspan13a	Tspan13
bag6	Bag6
fermt3b	Fermt3
ITM2A	Itm2a
NPFFR2	Npffr2
map3k3	Map3k3
nudt12	Nudt12
otofb	Otof
rad51d	Rad51d
lctlb	Lctl
chrna3	Chrna3
epha8	Epha5
myod1	Myod1
hpxb	Hpx
tnfaip8l2a	Tnfaip8l2
mtor	Mtor
ercc6l	Ercc6l
mnd1	Mnd1
bin2b	Bin2
edem3	Edem3
znf704	Zfp704
si:dkey-121b10.7	Hs3st3b1
si:dkey-121b10.7	Ndst3
si:dkey-121b10.7	Hs3st3a1
dctn3	Dctn3
map7d3	Map7d3
rnf182	Rnf182
camkmt	Camkmt
gpx7	Gpx7
sart3	Sart3
hao1	Hao1
uqcrb	Uqcrb
mterf3	Mterf3
pam	Pam
gal3st2	Gal3st2b
gal3st2	Gal3st2c
gal3st2	Gal3st2
pdzrn3b	Pdzrn3
osbp2b	Osbp2
prok2	Prok2
cyth1b	Cyth1
erh	Erhrt-ps
erh	Erh
macc1	Macc1
mapk8ip3	Mapk8ip3
thsd1	Thsd1
zgc:158868	Dhrs2
AHCYL1	Ahcyl1
nfatc3a	Nfatc3
fbxo5	Fbxo5
cln6b	Cln6
HTR1B	Htr1b
lrrc41	Lrrc41
TENM1	Tenm1
KCMF1	Kcmf1
nfkbid	Nfkbid
postna	Postn
clasp2	Clasp2
tpd52l2a	Tpd52l2
ola-mir-124-2	Mir124a-2
st14	St14
mir187	Mir187
tmed6	Tmed6
si:ch211-236d3.4	Fam107a
ctnnd2b	Ctnnd2
dipk1aa	Dipk1a
ctsba	Ctsb
ELFN2	Elfn2
matn1	Matn1
arid3b	Arid3b
bri3bp	Bri3bp
dusp6	Dusp6
noc2l	Noc2l
rxylt1	Rxylt1
pcare2	Pcare
rap1gap	Rap1gap
ddx21	Ddx21
slc25a15a	Slc25a15
rab10	Rab10
UNC13B	Unc13b
cog6	Cog6
ndufc2	Ndufc2
pigt	Pigt
casp8	Casp12
casp8	Casp14
casp8	Casp1
pgam5	Pgam5
mrpl27	Mrpl27
SLC25A30	Slc25a30
INSM2	Insm2
si:ch211-153j24.3	Batf2
slc10a3	Slc10a3
drd3	Drd3
gng5	Gng5
gng5	Gng5c
hipk3b	Hipk3
ost4	Ost4
appl1	Appl1
eral1	Eral1
GUCY1A2	Gucy1a2
paip2b	Paip2b
si:ch73-138n13.1	2900026A02Rik
utp4	Utp4
CLDN10	Cldn10
treh	Treh
p2rx3b	P2rx3
dnajc3a	Dnajc5g
dnajc3a	Dnajc3
dnajc3a	Dnajc18
tnfsf10	Tnfsf10
senp6a	Senp6
usp12a	Usp12
slc43a1b	Slc43a1
ghsra	Ghsr
ldhbb	Ldhb
agtrap	Agtrap
slc26a1	Slc26a1
fbxo41	Fbxo41
tmprss7	Tmprss7
tas1r2b	Tas1r2
plppr3a	Plppr3
zgc:63569	Slc44a2
abhd16a	Abhd16a
jmjd4	Jmjd4
tacr3l	Tacr3
znf511	Zfp511
tmc5	Tmc5
wdr41	Wdr41
pex13	Pex13
gprc5ba	Gprc5b
papolg	Papolg
cisd2	Cisd2
zfp36l2	Zfp36l2
cog7	Cog7
cdca3	Cdca3
ncoa2	Ncoa2
tlk1b	Tlk1
nr1d2b	Nr1d2
nlgn2b	Ces5a
nlgn2b	Ces1f
nlgn2b	Ces1e
nlgn2b	Ces1a
nlgn2b	Ces4a
nlgn2b	Ces1d
nlgn2b	Ces1b
nlgn2b	Ces1c
nlgn2b	Ces1g
nlgn2b	Ces1h
nlgn2b	Ces2h
nlgn2b	Ces2b
nlgn2b	Ces2c
nlgn2b	Ces2g
nlgn2b	Ces2a
nlgn2b	Ces2e
nlgn2b	Ces2f
sostdc1b	Sostdc1
prr16	Prr16
pfn2a	Pfn2
matk	Matk
jakmip3	Jakmip3
il20ra	Il20ra
poll	Poll
gnao1a	Gnao1
sox9b	Sox9
adck1	Adck1
zgc:123321	Yipf7
hoxd4a	Hoxd4
spef2	Spef2
marveld2l	Ell3
marveld2l	Ocel1
mcm4	Mcm4
ccdc149a	Ccdc149
socs6a	Socs6
gpr155a	Gpr155
cir1	Cir1
abhd8b	Abhd8
bahcc1a	Bahcc1
si:dkey-32n7.7	Prss29
si:dkey-32n7.7	Prss28
si:dkey-32n7.7	Tpsb2
si:dkey-32n7.7	Tpsab1
si:dkey-32n7.7	Tpsg1
sbds	Sbds
sez6l	Sez6l
ZHX1	Zhx1
grk3	Grk3
cahz	Car1
cahz	Car2
cahz	Car9
cahz	Car13
cahz	Car3
cahz	Car11
cldn5b	Cldn5
numbl	Numbl
srsf10b	Srsf10
st7l	St7l
arhgap40	Arhgap40
ndufs7	Ndufs7
tarbp2	Tarbp2
swap70a	Swap70
SDS	Sds
spa17	Nrgn
slc4a10b	Slc4a10
fbxo31	Fbxo31
ppm1na	Ppm1m
ppm1na	Ppm1j
ppm1na	Ppm1n
gemin7	Gemin7
pdia4	Pdia4
sco2	Sco2
tmem169b	Tmem169
ggctb	Ggct
zgc:77752	Ptpdc1
fgf10a	Fgf10
sdc4	Sdc4
slc35b3	Slc35b3
lcp2a	Lcp2
ist1	Ist1
tlr1	Tlr6
ash1l	Ash1l
mmp19	Mmp19
TAF13	Taf13
IFT27	Ift27
rasa1a	Rasa1
mfsd10	Mfsd10
ubash3ba	Ubash3b
tafazzin	Tafazzin
zgc:110626	Arrdc5
hecw2a	Hecw2
dcst2	Dcst2
wdr45	Wdr45
esama	Esam
chmp2a	Chmp2a
slc5a8	Slc5a8
vps11	Vps11
coq3	Coq3
mrpl39	Mrpl39
arl4aa	Arl4a
plppr2b	Plppr2
myo5b	Myo5b
zgc:77880	Zdhhc25
mbd1b	Mbd1
bnip3	Bnip3
ebf3a	Ebf3
trit1	Trit1
isg20	Isg20
ube2t	Ube2t
CASTOR1	Castor1
septin9b	Septin9
zgc:103759	Nudt16
zgc:103759	Nudt16l1
zgc:103759	Nudt16l2
aclya	Acly
fam187b	Fam187a
fuca2	Fuca2
lman2la	Lman2l
utp25	Utp25
mfsd5	Mfsd5
isca2	Isca2
acad8	Acad8
nlgn1	Nlgn1
HOXA4	Hoxa4
rps6ka5	Rps6ka5
tex10	Tex10
slc6a18	Slc6a18
chd9	Chd9
snu13a	Snu13
SCYL1	Scyl1
alg9	Fdxacb1
sh3bgrl	Sh3bgrl
fam114a2	Fam114a2
slc2a13b	Slc2a13
l1cama	L1cam
sh3bp4	Sh3bp4
kcnk3b	Kcnk3
zgc:92907	Glt28d2
foxo4	Foxo4
herc4	Herc4
adtrp	Adtrp
dhrs13a.3	Dhrs13
idh3g	Idh3g
idh3g	4933405O20Rik
morf4l1	Morf4l1
akt3a	Akt3
tnni2a.1	Tnni2
rapgef4b	Rapgef4
rrm2b	Rrm2b
CEL	Cel
traf4a	Traf4
kif13a	Kif13a
pcyt1aa	Pcyt1a
alkbh2	Alkbh2
lin9	Lin9
mis18bp1	Mis18bp1
abcc4	Abcc4
cnn3b	Cnn3
SEMA4D	Sema4d
PALS1	Pals1
ola-mir-205	Mir205
timm29	Timm29
csgalnact1a	Csgalnact1
FBN1	Fbn1
plpp1a	Plpp1
htr3a	Htr3a
nphp4	Nphp4
ppl	Ppl
lrr1	Lrr1
imp4	Imp4
ARHGDIA	Arhgdia
zw10	Zw10
ddx28	Ddx28
wdr12	Wdr12
jpt2	Jpt2
jpt2	1700049L16Rik
tmcc2	Tmcc2
xkr5a	Xkr5
timm10b	Timm10b
wnt10a	Wnt10a
fam49bb	Cyrib
hspbp1	Hspbp1
svep1	Svep1
lrrc18b	Lrrc18
paqr5b	Paqr5
kcnf1a	Kcnf1
sash3	Sash3
wipi1	Wipi1
zgc:55558	Hras
lhx8a	Lhx8
klhl20	Klhl20
ILK	Ilk
ajuba	Ajuba
RGS1	Rgs1
nfasca	Nfasc
MYCBP	Mycbp
nap1l4b	Nap1l4
ngrn	Ngrn
deaf1	Deaf1
si:dkey-12h9.6	Maco1
lmo4b	Lmo4
b3glcta	B3glct
pgrmc2	Pgrmc2
bace2	Bace2
lmx1ba	Lmx1b
AHSA1	Ahsa1
n4bp2l2	N4bp2l2
lin7b	Lin7b
cav1	Cav1
pkmb	Pkm
si:ch211-79k12.1	Ager
dnajb6b	Dnajb3
dnajb6b	Dnajb1
dnajb6b	Dnajb8
dnajb6b	Dnajb7
dnajb6b	4930503B20Rik
adarb1b	Adarb1
sgsm3	Sgsm3
mvb12a	Mvb12a
rad51	Rad51
dclk1b	Dclk1
odf2a	Odf2
paics	Paics
rab4a	Rab4a
itk	Itk
ak7a	Ak7
si	Mgam2-ps
si	Mgam
tmed1b	Tmed1
dkk3b	Dkk3
apoda.1	Apod
inpp4aa	Inpp4a
zcchc4	Zcchc4
plcd1b	Plcd1
txndc9	Txndc9
nol8	Nol8
NELL1	Nell1
sh3yl1	Sh3yl1
ankra2	Ankra2
fam217ba	Fam217a
fam217ba	Fam217b
gpr65	Gpr65
clvs2	Clvs2
SLC2A9	Slc2a9
spryd7b	Spryd7
SNORA77B	Gm25777
INHBB	Inhbb
spire2	Spire2
ror1	Ror1
ndufb10	Ndufb10
GOT1	Got1
prmt7	Prmt7
npc1	Npc1
phip	Phip
tmem125b	Tmem125
tasor2	Tasor2
nlgn3a	Nlgn3
asb15b	Asb15
cep95	Cep95
rgs7bpa	Rgs7bp
gpr37b	Gpr37
fbxo4	Fbxo4
pan3	Pan3
ndufs2	Ndufs2
cnot4a	Cnot4
oxsm	Oxsm
cart2	Cartpt
il4i1	Lao1
mtfr1	Mtfr1
ptbp1a	Ptbp1
plcb1	Plcb1
egr2b	Egr2
furina	Furin
ybx1	Ybx1
wizb	Wiz
plekhh2	Plekhh2
csgalnact1b	Csgalnact1
tubgcp4	Tubgcp4
hspa4a	Hspa4
dennd4c	Dennd4c
znf488	Zfp488
gpn2	Gpn2
cabp4	Cabp2
syncrip	Syncrip
gabrg2	Gabrg2
smarca4a	Smarca4
atp10b	Atp10b
MPHOSPH9	Mphosph9
mc2r	Mc2r
iffo1b	Iffo1
psmd2	Psmd2
kri1	Kri1
olig2	Olig2
HPS6	Hps6
serpine2	Serpine2
myl9b	Myl9
ankrd54	Ankrd54
irf3	Irf3
ints6	Ints6
CNTN1	Cntn1
lnpa	Lnpk
hikeshi	Hikeshi
siah1	Siah1a
siah1	Siah1b
ptges3b	Ptges3
nsun5	Nsun5
mrpl34	Mrpl34
vstm2l	Vstm2l
hspbap1	Hspbap1
nav3	Nav3
slc22a4	Slc22a22
slc22a4	Slc22a6
slc22a4	Slc22a19
slc22a4	Slc22a27
slc22a4	Slc22a29
slc22a4	Slc22a30
slc22a4	Slc22a28
slc22a4	Slc22a26
slc22a4	Slc22a12
slc22a4	Slc22a20
slc22a4	Slc22a3
slc22a4	Slc22a14
slc22a4	Slc22a1
slc22a4	Slc22a5
slc22a4	Slc22a21
slc22a4	Slc22a4
neto1l	Neto1
eif4b	Eif4b
tmem126a	Tmem126a
tmem126a	Tmem126b
aifm1	Aifm1
kcnj2a	Kcnj2
chdh	Chdh
CDH4	Cdh4
prickle1a	Prickle1
SS18L1	Ss18l1
pds5a	Pds5a
cep131	Cep131
taf2	Taf2
slc5a2	Slc5a2
vdac1	Vdac1
dcun1d4	Dcun1d4
ppp2cab	Ppp2ca
kcnj2b	Kcnj2
MAP2K6	Map2k6
slc34a1b	Slc34a1
irak4	Irak4
amt	Amt
tulp1b	Tulp1
SNORA62	Gm55131
SNORA62	Gm24044
rpl9	Rpl9
rpl9	Rpl9-ps6
CRTC2	Crtc2
ldb1b	Ldb1
ppp6r2a	Ppp6r2
il11a	Il11
gpaa1	Gpaa1
dedd	Dedd
inka2	Inka2
DYNC1I2	Dync1i2
srpx	Srpx
piga	Piga
vtna	Vtn
PPP1R1A	Ppp1r1a
mical2a	Mical2
rpl29	Rpl27rt
rpl29	Rpl29
ampd3a	Ampd3
bnip3la	Bnip3l
slc5a5	Slc5a5
pgls	Pgls
ctbs	Ctbs
dscaml1	Dscaml1
cenps	Cenps
glb1l	Glb1l
mllt10	Mllt10
tle2a	Tle2
tle2a	Tle7
bin3	Bin3
dbpb	Dbp
stc1	Stc1
fhod1	Fhod1
tet1	Tet1
zdhhc12a	Zdhhc12
SLC6A20	Slc6a20b
SLC6A20	Slc6a20a
trpm3	Trpm3
fam234b	Fam234b
slc2a12	Slc2a12
stx1a	Stx1a
fam219ab	Fam219a
zgc:101564	Fam72a
dip2a	Dip2a
eya4	Eya4
snx4	Snx4
eif3g	Eif3g
si:dkeyp-117b11.1	Blnk
p2ry13	P2ry13
slc5a1	Slc5a1
pdcd6	Pdcd6
cers2b	Cers2
trmt2b	Trmt2b
cdh24a	Cdh24
eif4ebp2	Eif4ebp2
cdc42ep1b	Cdc42ep1
MME	Mme
pick1	Pick1
HBE1	Hbb-y
rnf115a	Rnf115
kcmf1	Kcmf1
trmt1	Trmt1
polh	Polh
unkl	Unkl
cep55l	Cep55
nrg3b	Nrg3
micu2	Micu2
LRRC3	Lrrc3
tnk2a	Tnk2
kazald3	Kazald1
cdyl	Cdyl
abi1a	Abi1
IWS1	Iws1
cdadc1	Cdadc1
NAPB	Napb
pnisr	Pnisr
SNORD58	Snord58b
SNORD58	Gm22354
SNORD58	Gm23301
actn1	Actn1
ube3d	Ube3d
dus3l	Dus3l
sybu	Sybu
SIPA1L1	Sipa1l1
marchf7	Marchf7
nup155	Nup155
etnk1	Etnk1
cfap20	Cfap20
map4k5	Map4k5
rpl35a	Rpl35a
lin52	Lin52
atp5pf	Atp5pf
lrrc3	Lrrc3
psmd14	Psmd14
CSK	Csk
p2rx3a	P2rx3
zgc:153704	Ptgds
hdac1	Hdac1
mrc2	Mrc2
tent5bb	Tent5b
faslg	Fasl
wwp1	Wwp1
ST8SIA3	St8sia3
taf4a	Taf4
arhgef37	Arhgef37
GABRB3	Gabrb3
HTD2	Htd2
rps16	Rps16
nptx1l	Nptx1
lin7a	Lin7a
tert	Tert
frrs1l	Frrs1l
EN1	En1
stx11a	Stx11
onecut2	Onecut2
prr7	Prr7
uqcrc2b	Uqcrc2
stxbp5b	Stxbp5
IKZF4	Ikzf4
e2f1	E2f1
atxn7l3a	Atxn7l3b
mmp2	Mmp2
ddo	Ddo
setd7	Setd7
btbd2b	Btbd2
layna	Layn
ypel3	Ypel3
grpr	Grpr
ngfra	Ngfr
p2ry10	P2ry10
p2ry10	P2ry10b
map2k2a	Map2k2
stn1	Stn1
prex1	Prex1
ATP9A	Atp9a
sema6ba	Sema6b
csgalnact2	Csgalnact2
ARHGAP42	Arhgap42
ube2d3	Ube2d3
esm1	Esm1
slc39a6	Slc39a6
tbx4	Tbx4
elp6	Elp6
FAM163B	Fam163b
pabir2	Pabir1
pabir2	Pabir3
pabir2	Pabir2
efemp2a	Efemp2
iscua	Iscu
ddost	Ddost
slc13a1	Slc13a1
acot11b	Acot11
ccdc32	Ccdc32
best1	Best1
ccndx	Ccnd3
hacl1	Hacl1
bmper	Bmper
hepacam2	Hepacam2
CCDC88A	Ccdc88a
rybpa	Rybp
SHC4	Shc4
socs3b	Socs3
smad6a	Smad6
ankrd52a	Ankrd52
bysl	Bysl
eef1a1l3	Gspt2
si:ch211-152c8.5	Ppp1r3g
pomt1	Pomt1
map3k7cl	Map3k7cl
card9	Card9
spats2	Spats2
ago3a	Ago3
capzb	Capzb
c24h6orf58	2310057J18Rik
pou6f2	Pou6f2
ppp1r3ca	Ppp1r3c
slc9a1a	Slc9a1
ankrd1a	Ankrd1
mrpl15	Mrpl15
astn1	Astn1
septin6	Septin6
dact3	Dact3
cfap251	Cfap251
tmc2a	Tmc2
slc37a4a	Slc37a4
hps3	Hps3
krtcap3	Krtcap3
atpsckmt	Atpsckmt
mrps15	Mrps15
prkn	Prkn
gnat2	Gnat2
tmem163a	Tmem163
lyn	Lyn
maf1b	Maf1
sin3ab	Sin3a
tubd1	Tubd1
cart ch22	Cartpt
emc7b	Emc7
vav3b	Vav3
wdr31	Wdr31
bcam	Bcam
agfg1b	Agfg1
rmdn3	Rmdn3
cdcp2	Cdcp2
rab11fip4a	Rab11fip4
coa8	Coa8
slitrk3a	Slitrk3
snrpb	Snrpb
lygl1	Lyg1
lygl1	Lyg2
itgb4	Itgb4
junba	Junb
msh6	Msh6
SLC28A3	Slc28a3
rprd2a	Rprd2
trnau1apa	Trnau1ap
gcm2	Gcm2
ypelb	Ypel5
agtr1b	Agtr1a
agtr1b	Agtr1b
mapre3b	Mapre3
atp6v0e1	Atp6v0e
mdh2	Mdh2
mtcl3a	Mtcl2
umad1	Umad1
taf5l	Taf5l
gprin1	Gprin1
ephx2	Ephx2
lats1	Lats1
wdr27	Wdr27
hsdl1	Hsdl1
mmd	Mmd
klhl36	Klhl36
csf3a	Csf3
rab3gap1	Rab3gap1
CNMD	Cnmd
si:dkey-100n23.3	Senp7
bcor	Bcor
mid1ip1a	Mid1ip1
GID4	Gid4
psip1a	Hdgfl2
cobl	Cobl
sntb2	Sntb2
cstf3	Cstf3
nr2c1	Nr2c1
NKX2-3	Nkx2-3
hivep1	Hivep1
nedd9	Nedd9
jak1	Jak1
ube2ia	Ube2i
JMJD8	Jmjd8
ptch1	Ptch1
nudt4b	Nudt4
irx1a	Irx1
SNORA27	Gm23202
mthfsd	Mthfsd
pou2f2b	Pou2f2
tmem205	Tmem205
kif1aa	Kif1a
thoc1	Thoc1
ESPNL	Espnl
dusp13a	Dusp13b
igsf21a	Igsf21
mbtd1	Mbtd1
mtch2	Mtch2
tmtc1	Tmtc1
pcgf6	Pcgf6
SLC29A2	Slc29a2
pip4p1a	Pip4p1
itprid2	Itprid2
f2rl1.2	F2rl1
si:dkey-163m14.2	F2r
CXCL12	Cxcl12
cog4	Cog4
RAB40C	Rab40c
txn2	Txn2
foxl1	Foxl1
junbb	Junb
HSPA2	Hspa2
kcnk6	Kcnk6
TMEM132D	Tmem132d
asic1a	Asic1
lhx4	Lhx4
mvp	Mvp
sh3pxd2b	Sh3pxd2b
med23	Med23
DUSP26	Dusp26
RING1	Ring1
fam163ba	Fam163b
rapgef4a	Rapgef4
rhoh	Rhoh
dusp2	Dusp2
icmt	Icmt
MAP3K12	Map3k12
unc119a1	Unc119
b3gnt7	B3gnt7
timp4.1	Timp4
c1qtnf5	C1qtnf5
unc45a	Unc45a
ddx18	Ddx18
si:dkey-205k8.5	Spata1
srd5a3	Srd5a3
gpr184	Gpr132
ralgds	Ralgds
ralgds	4930474N05Rik
ralgds	4930596D02Rik
exorh	Rho
ddi2	Ddi1
qars1	Qars1
paqr3a	Paqr3
tmem41aa	Tmem41a
camkva	Camkv
rxrgb	Rxrg
socs2	Socs2
bco2l	Bco2
smn1	Smn1
rtkna	Rtkn
arfgap1	Arfgap1
SUCNR1	Sucnr1
RAI2	Rai2
rftn2	Rftn2
nab1a	Nab1
kank2	Kank2
paqr8	Paqr8
dnah12	Dnah12
adck2	Adck2
mpx	Epx
kansl1l	Kansl1l
sft2d2a	Sft2d2
snx27b	Snx27
septin10	Septin10
shisa9b	Shisa8
osr2	Osr2
tsr2	Tsr2
dre-mir-99-2	Mir99a
spata2	Spata2
ep300b	Ep300
aak1b	Aak1
ppp1r7	Ppp1r7
mon2	Mon2
STX19	Stx19
zc3h7a	Zc3h7a
psme2	Psme2b
psme2	Psme2
mcm10	Mcm10
smc2	Smc2
wash1	Washc1
aqp10a	Aqp5
aqp10a	Aqp9
aqp10a	Aqp6
coq2	Coq2
gpc5a	Gpc5
mrpl16	Mrpl16
erp27	Erp27
nelfcd	Nelfcd
igsf9bb	Igsf9b
znf687a	Zfp687
C1orf43	4933434E20Rik
sfr1	Sfr1
gchfr	Gchfr
dnajc17	Dnajc17
dlg1b	Dlg1
snx11	Snx11
DCSTAMP	Dcstamp
rundc3b	Rundc3b
chd2	Chd2
coq5	Coq5
sema3fb	Sema3f
fam171a1	Fam171a1
ece2b	Ece2
gnsa	Gns
tktb	Tktl2
adnpb	Adnp
TMX3	Tmx3
gnrh3	Gnrh1
lpar3	Lpar3
kcnh4a	Kcnh4
apc	Apc
kynu	Kynu
tdp1	Tdp1
col18a1a	Col18a1
mgat4b	Mgat4b
GPATCH2L	Gpatch2l
GOLPH3L	Golph3l
flvcr2a	Flvcr2
tlk2	Tlk2
cbx5	Cbx5
slc16a9a	Slc16a9
hoxc10a	Hoxc10
hoxc11a	Hoxc11
sox6	Sox6
pex6	Pex6
pcyt1bb	Pcyt1b
b9d1	B9d1
cpne3	Cpne3
chrm3a	Chrm3
slitrk6	Slitrk6
marchf9	Marchf9
