MT-ND1	mt-Nd1
PRAMEF18	Pramel49
PRAMEF18	Pramel27
PRAMEF18	Pramel12
PRAMEF18	Gm12790
PRAMEF18	Pramel28
PRAMEF18	Oog1
PRAMEF18	Pramel26
PRAMEF18	Oog4
PRAMEF18	Pramel18
PRAMEF18	Pramel17
PRAMEF18	Pramel13
PRAMEF18	Pramel32
TTC34	Ttc34
SLC39A14	Slc39a14
PLA1A	Pla1a
TMEM255A	Tmem255a
SCIMP	Scimp
MAPKBP1	Mapkbp1
ALDH1L2	Aldh1l2
MED10	Med10
RNU1-52P	Gm22145
TINF2	Tinf2
RNVU1-34	Gm23099
CRYBA1	Cryba1
HTR5A	Htr5a
BNIP1	Bnip1
MTSS2	Mtss2
DPP6	Dpp6
ITGB3	Itgb3
TCAIM	Tcaim
TAS1R2	Tas1r2
TNFRSF4	Tnfrsf4
GNL3L	Gnl3l
SEPTIN1	Septin1
VDR	Vdr
NEMF	Nemf
RAB3A	Rab3a
ZMAT2	Zmat2
RTN2	Rtn2
EFCAB13	Efcab3
AXDND1	Axdnd1
IRX2	Irx2
RNU6-237P	Gm25578
GPRIN1	Gprin1
ABCC12	Abcc12
UGT3A2	Ugt3a1
UGT3A2	Ugt3a2
FAM234B	Fam234b
SEBOX	Sebox
CHD1	Chd1
HCFC2	Hcfc2
CHTF8	Chtf8
CPSF2	Cpsf2
DERPC	Derpc
SNORA64	Snora64
SNORA78	Snora78
RNF151	Rnf151
C2CD4C	C2cd4c
PTCD2	Ptcd2
SCGB1C2	Scgb1c1
ANGPTL7	Angptl7
MIR1225	Gm54763
UQCC4	Uqcc4
PERCC1	Percc1
SHPK	Shpk
APOLD1	Apold1
CCDC154	Ccdc154
UBIAD1	Ubiad1
HASPIN	Haspin
VWF	Vwf
MPG	Mpg
WDR13	Wdr13
TF	Trf
RNU6-405P	Gm22997
OR4F29	Or4f7
WNT9B	Wnt9b
TMEM114	Tmem114
FAM32A	Fam32a
CDH13	Cdh13
SPDYE14	Spdye4b
SPDYE14	Spdye4a
GOSR2	Gosr2
GRM8	Grm8
OR2T7	Or8g29
OR2T7	Or8g22
UPK3A	Upk3a
HDGFL3	Hdgfl3
OR4F16	Or4f7
SLC1A6	Slc1a6
POLDIP3	Poldip3
DENND4A	Dennd4a
CA6	Car6
RPL36AL	Gm6525
C16orf86	4933405L10Rik
KHNYN	Khnyn
TMCC3	Tmcc3
SLC2A2	Slc2a2
MIR592	Mir592
THAP11	Thap11
DGKI	Dgki
RP2	Rp2
NRN1L	Nrn1l
SPEN	Spen
OLR1	Olr1
PSKH1	Pskh1
DLG3	Dlg3
CTRL	Ctrl
GIN1	Gin1
VN1R5	Vmn1r50
VN1R5	Vmn1r26
VN1R5	Vmn1r29
VN1R5	Vmn1r10
VN1R5	Vmn1r12
VN1R5	Vmn1r54
VN1R5	Vmn1r27
VN1R5	Vmn1r25
VN1R5	Vmn1r20
VN1R5	Vmn1r48
VN1R5	Vmn1r42
VN1R5	Vmn1r14
VN1R5	Vmn1r43
VN1R5	Vmn1r22
VN1R5	Vmn1r33
VN1R5	Vmn1r44
VN1R5	Vmn1r45
VN1R5	Vmn1r17
VN1R5	Vmn1r28
VN1R5	Vmn1r52
VN1R5	Vmn1r47
VN1R5	Vmn1r23
VN1R5	Vmn1r7
VN1R5	Vmn1r13
VN1R5	Vmn1r53
VN1R5	Vmn1r38
VN1R5	Vmn1r21
VN1R5	Vmn1r34
VN1R5	V1ra8
VN1R5	Vmn1r4
VN1R5	Vmn1r9
VN1R5	Vmn1r8
VN1R5	Vmn1r30
VN1R5	Vmn1r1
VN1R5	Vmn1r31
VN1R5	Vmn1r36
VN1R5	Vmn1r18
VN1R5	Vmn1r16
VN1R5	Vmn1r11
VN1R5	Vmn1r49
VN1R5	Vmn1r41
VN1R5	Vmn1r32
VN1R5	Vmn1r15
VN1R5	Vmn1r5
VN1R5	Vmn1r6
VN1R5	Vmn1r46
VN1R5	Vmn1r35
VN1R5	Vmn1r51
VN1R5	Vmn1r19
VN1R5	Vmn1r24
VN1R5	Vmn1r40
VN1R5	Vmn1r239-ps
VN1R5	Vmn1r37
VN1R5	Vmn1r39
GPI	Gpi1
WDR26	Wdr26
CCNT1	Ccnt1
LCAT	Lcat
NEK9	Nek9
MYL10	Myl10
CDC25A	Cdc25a
CPA1	Cpa1
ARSK	Arsk
DPEP2NB	Dpep2nb
ZFPM1	Zfpm1
RPS17	Rps17
KLHL22	Klhl22
IL17C	Il17c
C5orf22	6030458C11Rik
GCC1	Gcc1
SNAI3	Snai3
INHBE	Inhbe
FSCN3	Fscn3
LRIG3	Lrig3
PLA2G10	Pla2g10
GALNT17	Galnt17
RNVU1-2	Gm23330
COPS2	Cops2
RNU6-89P	Gm22281
TAF9	Taf9
TAF9	Ak6
IFITM10	Ifitm10
PTPRN2	Ptprn2
OPHN1	Ophn1
ABL2	Abl2
CAPN1	Capn1
SERF1A	Serf1
CARMIL2	Carmil2
EMC3	Emc3
ANKRD54	Ankrd54
AMACR	Amacr
SLC8B1	Slc8b1
LRPAP1	Lrpap1
MAGI2	Magi2
NAA50	Naa50
RPRML	Rprml
ZFYVE21	Zfyve21
KRTAP4-3	Krtap4-22
KRTAP4-3	Krtap4-13
KRTAP4-3	Krtap4-20
KRTAP4-3	Krtap4-21
KRTAP4-3	Krtap4-8
KRTAP4-3	Krtap4-9
KRTAP4-3	Krtap4-23
KRTAP4-3	Krtap4-1
KRTAP4-3	Krtap4-25
KRTAP4-3	Krtap4-6
KRTAP4-3	Krtap4-26
KRTAP4-3	Krtap4-2
KRTAP4-2	Krtap5-26
KRTAP4-2	Krtap5-24
KRTAP4-2	Krtap5-2
KRTAP4-2	Krtap5-20
KRTAP4-2	Krtap4-16
KRTAP4-1	Krtap5-26
KRTAP4-1	Krtap5-24
KRTAP4-1	Krtap5-2
KRTAP4-1	Krtap5-20
KRTAP4-1	Krtap4-16
CBFA2T3	Cbfa2t3
KRTAP29-1	Krtap29-1
KRTAP29-1	Gm10153
DEPDC1B	Depdc1b
PPM1E	Ppm1e
RNU6-288P	Gm23462
CSH2	Gh
NICN1	Nicn1
AWAT2	Awat2
FUNDC1	Fundc1
SPRED3	Spred3
GGA1	Gga1
ZFPM2	Zfpm2
CHCHD4	Chchd4
CHCHD4	AU015836
GH2	Gh
PHF2	Phf2
SMARCA1	Smarca1
RNU6-1241P	Gm25633
GFER	Gfer
SLCO1B3	Slco1b2
WDR20	Wdr20
WDR20	Wdr20rt
NDUFAF3	Ndufaf3
CYP2S1	Cyp2s1
RNU1-103P	Gm23303
COX7C	Cox7c
FDFT1	Fdft1
CTBP1	Ctbp1
QSOX1	Qsox1
FOS	Fos
HRG	Hrg
KIF20A	Kif20a
MIR193B	Mir193b
MIR365A	Mir365-1
SCAMP4	Scamp4
SRRM4	Srrm4
LTBP2	Ltbp2
PDIA3	Pdia3
CSH1	Gh
CASP1	Casp1
IGHV2OR16-5	Ighv8-8
IGHV2OR16-5	Ighv8-5
IGHV2OR16-5	Ighv8-12
IGHV2OR16-5	Ighv8-11
IGHV2OR16-5	Ighv8-4
IGHV2OR16-5	Ighv8-9
IGHV2OR16-5	Ighv8-2
IGHV2OR16-5	Ighv8-13
IGHV2OR16-5	Ighv8-6
CLEC1A	Clec1a
SLC17A9	Slc17a9
MIGA2	Miga2
FOXN1	Foxn1
BAHCC1	Bahcc1
TASOR	Tasor
TNFRSF17	Tnfrsf17
RAPGEF5	Rapgef5
DNAH3	Dnah3
RPTOR	Rptor
P2RX7	P2rx7
SORL1	Sorl1
HOXA4	Hoxa4
REM1	Rem1
CELF4	Celf4
SLC26A5	Slc26a5
KLHL28	Klhl28
ZBTB47	Zbtb47
MXD3	Mxd3
DHX35	Dhx35
ITPK1	Itpk1
PTX4	Ptx4
EHHADH	Ehhadh
FAHD1	Fahd1
PRSS41	Prss41
TIGIT	Tigit
PRSS53	Prss53
UQCRQ	Uqcrq
ENG	Eng
PABPN1L	Pabpn1l
TIAL1	Tial1
MUC13	Muc13
HTR6	Htr6
RUNX3	Runx3
CCDC152	Ccdc152
APH1B	Aph1b
APH1B	Aph1c
CPHXL2	Cphx1
MPO	Mpo
NQO1	Nqo1
TMEM42	Tmem42
CFAP100	Cfap100
TSPOAP1	Tspoap1
BTG2	Btg2
CHD5	Chd5
RHCG	Rhcg
KIF2A	Kif2a
MAP4K5	Map4k5
PLXND1	Plxnd1
BEAN1	Bean1
KIF11	Kif11
TGM2	Tgm2
GRAMD2A	Gramd2a
HDAC7	Hdac7
IPO4	Ipo4
PKD1	Pkd1
HES3	Hes3
MIR200B	Mir200b
MIR200A	Mir200a
TMEM88B	Tmem88b
VPS33B	Vps33b
KLHL35	Klhl35
PDE4DIP	Pde4dip
MIR142	Mir142
SUPT4H1	Supt4a
PFKFB3	Pfkfb3
PLAAT5	Plaat5
ZNF337	Zfp78
KLF15	Klf15
NOX1	Nox1
INKA1	Inka1
KCNMB2	Kcnmb2
DMC1	Dmc1
NEU3	Neu3
NLRP1	Nlrp1b
NLRP1	Nlrp1a
DSTN	Dstn
OXTR	Oxtr
OVOL1	Ovol1
DRD2	Drd2
C3orf38	4930453N24Rik
LIME1	Lime1
SLC25A26	Slc25a26
RAB8A	Rab8a
PLAC1	Plac1
RAPGEF2	Rapgef2
CDS2	Cds2
SYN1	Syn1
VAPA	Vapa
CHORDC1	Chordc1
TSGA13	Tsga13
AURKC	Aurkc
KLF14	Klf14
SOX30	Sox30
CALN1	Caln1
TSC22D3	Tsc22d3
MCMDC2	Mcmdc2
EIF6	Eif6
KIF3A	Kif3a
MIR129-1	Mir129-1
DLEC1	Dlec1
PTH2	Pth2
SNORD60	Snord60
CASKIN1	Caskin1
RGS4	Rgs4
MATK	Matk
SEZ6L	Sez6l
SMAD4	Smad4
C11orf87	AI593442
TECRL	Tecrl
BRICD5	Bricd5
TTC36	Ttc36
RASGRP1	Rasgrp1
PGP	Pgp
CDCP2	Cdcp2
HDX	Hdx
DNASE1L2	Dnase1l2
FLRT1	Flrt1
NUP210L	Nup210l
TMEM216	Tmem216
EHD1	Ehd1
GALNT1	Galnt1
DPY19L4	Dpy19l4
CRYGN	Crygn
RNPS1	Rnps1
USP6NL	Usp6nl
BPIFA1	Bpifa1
BPIFA1	Bpifa5
SLC13A4	Slc13a4
TRIM6	Trim6
MKRN2OS	Mkrn2os
KNG1	Kng2
KNG1	Kng1
ESPN	Espn
KRTAP4-6	Krtap4-7
KRTAP4-6	Krtap4-24
IGBP1C	Igbp1
DNAJC18	Dnajc18
KRTAP4-9	Krtap5-26
KRTAP4-9	Krtap5-24
KRTAP4-9	Krtap5-2
KRTAP4-9	Krtap5-20
KRTAP4-7	Krtap4-7
KRTAP4-7	Krtap4-24
OR1R1P	Or1r1
KRTAP2-2	Krtap5-26
KRTAP2-2	Krtap5-24
KRTAP2-2	Krtap5-2
KRTAP2-2	Krtap5-20
TMEM238L	Tmem238l
KIFBP	Kifbp
KRT26	Krt26
DAO	Dao
SS18L2	Ss18l2
HNRNPD	Hnrnpd
KRTAP4-16	Krtap5-26
KRTAP4-16	Krtap5-24
KRTAP4-16	Krtap5-2
KRTAP4-16	Krtap5-20
FETUB	Fetub
CACNA1E	Cacna1e
AK8	Ak8
CCDC200	Ccdc200
RPS21	Rps21
CRTAM	Crtam
ARAF	Araf
FAM180A	Fam180a
PRDX3	Prdx3
RNU6-223P	Gm25023
ENC1	Enc1
U2	Gm26316
SSMEM1	Ssmem1
PRSS1	Try5
PRSS1	Try4
PRSS1	Prss1l
PRSS1	Prss1
PRSS1	Try10
PRSS1	Prss3l
PRSS1	Prss3
PRSS1	Prss2
ANKFN1	Ankfn1
DNAJC24	Dnajc24
GPR107	Gpr107
RRM2B	Rrm2b
STK31	Stk31
PAIP1	Paip1
ERGIC3	Ergic3
KCNQ1	Kcnq1
NOG	Nog
KCNJ18	Kcnj12
GSK3B	Gsk3b
FTSJ1	Ftsj1
RNF169	Rnf169
UBE4A	Ube4a
ABHD3	Abhd3
ZNF648	Zfp648
RNU6-152P	Gm56000
SPATA1	Spata1
CCDC172	Ccdc172
ALX3	Alx3
UBL4B	Ubl4b
ATL1	Atl1
ASB17	Asb17
THOC5	Thoc5
ST6GALNAC3	St6galnac3
HELLS	Hells
CBLN2	Cbln2
PDCL	Pdcl
CCDC68	Ccdc68
GXYLT1	Gxylt1
RBM25	Rbm25
MED7	Med7
TRAF2	Traf2
CENPK	Cenpk
MGP	Mgp
KCNAB2	Kcnab2
TIMP1	Timp1
CPA3	Cpa3
HEBP1	Hebp1
DAZAP2	Dazap2
MEPCE	Mepce
ZNF837	Zfy2
ZNF837	Zfy1
PLAAT3	Plaat3
ENTPD3	Entpd3
PGK1	Pgk1
CLIP3	Clip3
RBFOX1	Rbfox1
CILP	Cilp
STX5	Stx5a
ZBTB7C	Zbtb7c
CLEC9A	Clec9a
CACNA1G	Cacna1g
UPF3B	Upf3b
IGF1	Igf1
PAQR9	Paqr9
MYZAP	Myzap
PDP1	Pdp1
ACP7	Acp7
UBXN8	Ubxn8
TRGV11	Trgv4
SNORA15	Snora15
NUPR2	Nupr2
PAH	Pah
RNU6-832P	Gm24491
ACTN4	Actn4
GNAT3	Gnat3
POFUT1	Pofut1
OTUD5	Otud5
RNU6-274P	Gm24875
GNG11	Gng11
SLC51A	Slc51a
MOCS2	Mocs2
CASS4	Cass4
FGF19	Fgf15
EPB41L3	Epb41l3
SLC9A9	Slc9a9
FAM110A	Fam110a
SPMIP4	Spmip4
MARK2	Mark2
SEC23A	Sec23a
TOX2	Tox2
NPVF	Npvf
MTMR9	Mtmr9
ATP13A4	Atp13a4
XIAP	Xiap
HSPB1	Hspb1
GLIPR1L2	Glipr1l2
PLP1	Plp1
FAM220A	Fam220a
SPDYE3	Spdye4b
SPDYE3	Spdye4a
FAM167A	Fam167a
OR2A2	Or2a52
PIGT	Pigt
ING4	Ing4
FAM86B2	Eef2kmt
CLDN15	Cldn15
ZNF395	Zfp395
C3orf85	Gm5485
TMEM212	Tmem212
RNU6-1104P	Gm23244
TANGO2	Tango2
IFT22	Ift22
TUSC2	Tusc2
SH3RF2	Sh3rf2
LSM3	Lsm3
C4orf36	1700016H13Rik
DNASE1L3	Dnase1l3
LNX1	Lnx1
RNF133	Rnf133
RNF148	Rnf148
ERMP1	Ermp1
TAS2R16	Tas2r118
CRIP1	Crip1
ATG4A	Atg4a-ps
ATG4A	Atg4a
HYAL1	Hyal1
TCOF1	Tcof1
EDNRA	Ednra
PGAM1	Pgam1
TP53INP1	Trp53inp1
ZC2HC1C	Zc2hc1c
TAF5	Taf5
WWP1	Wwp1
ARAP2	Arap2
BUB3	Bub3
IL20RB	Il20rb
GLI1	Gli1
ATP5MJ	Atp5mj
KLK14	Klk14
NRROS	Nrros
TIPARP	Tiparp
DTWD1	Dtwd1
LRRC43	Lrrc43
CCRL2	Ccrl2
KICS2	Kics2
TDRD7	Tdrd7
PARG	Parg
CDKN1B	Cdkn1b
ZNF839	Zfp839
GHRL	Ghrl
ENOX2	Enox2
FERRY3	D6Wsu163e
HELQ	Helq
CSPG4	Cspg4
TMEFF1	Tmeff1
NF2	Nf2
RPL4	Rpl4
TRPV4	Trpv4
DDX24	Ddx24
NECTIN3	Nectin3
PLAC9	Plac9
MAZ	Maz
SPP1	Spp1
NDUFB8	Ndufb8
RECK	Reck
HLTF	Hltf
CDC42EP2	Cdc42ep2
PPP2R2D	Ppp2r2d
ABCG4	Abcg4
MIR140	Mir140
RPS6KA5	Rps6ka5
BOP1	Bop1
ITPRIP	Itprip
FHDC1	Fhdc1
FPGS	Fpgs
CCKBR	Cckbr
CABCOCO1	Cabcoco1
POGZ	Pogz
CUEDC2	Cuedc2
SMIM14	Smim14
PPP1R14B	Ppp1r14bl
RBM3	Rbm3
ADAMTS8	Adamts8
NTAN1	Ntan1
PRRT3	Prrt3
PATL2	Patl2
UBE2E1	Ube2e1
SIN3B	Sin3b
RAI2	Rai2
OR52N2	Or52n2b
OR52N2	Or52n2
OR52N2	Or52n2c
AFAP1L2	Afap1l2
PCNX3	Pcnx3
GTF2A2	Gtf2a2
RABGGTA	Rabggta
NPW	Npw
ZBTB11	Zbtb11
SHISA9	Shisa9
HDAC6	Hdac6
WWOX	Wwox
HES1	Hes1
SPRY1	Spry1
RPL15	Rpl15
CLCN3	Clcn3
C16orf87	4921524J17Rik
CCND1	Ccnd1
CTXN2	Ctxn2
NR1H4	Nr1h4
JUN	Jun
CAMTA1	Camta1
APBA2	Apba2
TMEM223	Tmem223
ZNRD2	Znrd2
BRD7	Brd7
BSND	Bsnd
LDLRAD3	Ldlrad3
FNTB	Fntb
TMEM240	Tmem240
IL17RD	Il17rd
SYDE1	Syde1
SCX	Scx
ZYG11A	Zyg11a
BCL9L	Bcl9l
MXD4	Mxd4
AP3M2	Ap3m2
PI4K2A	Pi4k2a
DCUN1D5	Dcun1d5
SLC1A7	Slc1a7
SNRNP25	Snrnp25
FTL	Ftl1
FTL	Ftl1-ps1
RELL1	Rell1
WFIKKN1	Wfikkn1
ZBTB49	Zbtb49
MSLNL	Mslnl
NRL	Nrl
SRRM2	Srrm2
GSTP1	Gstp1
GSTP1	Gstp2
NFKB2	Nfkb2
FABP5	Fabp5
ACTN1	Actn1
GTF2E2	Gtf2e2
FBXO46	Fbxo46
MARK4	Mark4
NISCH	Nisch
ISX	Isx
ARHGEF17	Arhgef17
BCR	Bcr
HDGF	Hdgf
ZNF213	Zfp213
FAM78B	Fam78b
TRIM72	Trim72
CBLN1	Cbln1
TPCN2	Tpcn2
TERB1	Terb1
SUCO	Suco
CA8	Car8
NXNL2	Nxnl2
SNRPA	Snrpa
CRAT	Crat
TACC1	Tacc1
CA7	Car7
CAND1	Cand1
MYMX	Mymx
SERP1	Serp1
CIBAR2	Cibar2
RXRB	Rxrb
FECH	Fech
HYDIN	Hydin
EBI3	Ebi3
MBD4	Mbd4
P2RX6	P2rx6
ERF	Erf
NDUFA4L2	Ndufa4l2
RNU6-307P	Gm55032
TNNI1	Tnni1
TCP11L2	Tcp11l2
KCNN1	Kcnn1
STXBP1	Stxbp1
SCAF8	Scaf8
GARIN4	Garin4
BATF3	Batf3
FBXO28	Fbxo28
SLC48A1	Slc48a1
FANCD2	Fancd2
PTPN6	Ptpn6
XAB2	Xab2
CCDC90B	Ccdc90b
NIPA1	Nipa1
ZBTB22	Zbtb22
NAGA	Naga
ZNF334	Zfp334
C10orf105	Gm17455
AFDN	Afdn
DNA2	Dna2
CACNA1H	Cacna1h
TYRO3	Tyro3
DISC1	Disc1
POC5	Poc5
NDRG3	Ndrg3
TEF	Tef
FUT9	Fut9
EIF3D	Eif3d
GPN3	Gpn3
LNPEP	Lnpep
DLAT	Dlat
NUDT3	Nudt3
OVOL3	Ovol3
GPR19	Gpr19
CCNQ	Ccnq
RNASEH2A	Rnaseh2a
RGS17	Rgs17
CTXND1	Ctxnd1
SHLD3	Shld3
TM9SF3	Tm9sf3
LYRM7	Lyrm7
EEF1E1	Eef1e1
CKMT1B	Ckmt1
MFSD5	Mfsd5
SUDS3	Suds3
URI1	Uri1
UBTD2	Ubtd2
CCNB1IP1	Ccnb1ip1
SHPRH	Shprh
COX18	Cox18
HMMR	Hmmr
LAMP2	Lamp2
SLAIN2	Slain2
HMGA2	Hmga2
TPM1	Tpm1
SMIM18	Smim18
CLPP	Clpp
NRG1	Nrg1
PTK6	Ptk6
COPS4	Cops4
ZNF579	Zfp579
MEIOSIN	Meiosin
YWHAB	Ywhab
PEX11G	Pex11g
RFC5	Rfc5
MAPK8IP1	Mapk8ip1
SSR1	Ssr1
SMN1	Smn1
CHAF1A	Chaf1a
BCLAF3	Bclaf3
SPACA9	Spaca9
LRP2BP	Lrp2bp
SHANK2	Shank2
WDR31	Wdr31
TPSG1	Tpsg1
AAR2	Aar2
UTS2B	Uts2b
ANXA3	Anxa3
MYOF	Myof
CCDC167	Ccdc167
LATS1	Lats1
SLC1A5	Slc1a5
JAGN1	Jagn1
NUP37	Nup37
DPPA2	Dppa2
SOX8	Sox8
CFP	Cfp
SMARCD1	Smarcd1
SMOX	Smox
CNN2	Cnn2
PRSS16	Prss16
KLHL13	Klhl13
GOLM1	Golm1
RAB43	Rab43
ZNF598	Zfp598
CEP128	Cep128
TBCA	Tbca
FNDC5	Fndc5
APOL6	Apol6
SUSD2	Susd2
UQCC5	Uqcc5
RAB38	Rab38
MIR29C	Mir29c
MIR29B2	Mir29b-2
ABHD10	Abhd10
GPATCH4	Gpatch4
ATP5MG	Atg5lrt
ATP5MG	Atp5mg
KGD4	Mrps36
GREP1	Grep1
NDST2	Ndst2
NDUFS4	Ndufs4
BRK1	Brk1
RPS6KA3	Rps6ka3
TMEM14C	Tmem14c
MORC2	Morc2a
MORC2	Morc2b
TMX2	Tmx2
NUP210	Nup210
ATPSCKMT	Atpsckmt
MEIOB	Meiob
MYCL	Mycl
MLEC	Mlec
GPR63	Gpr63
ZNF436	Zfp46
MED18	Med18
USP45	Usp45
CDK7	Cdk7
BLOC1S1	Bloc1s1
SPAG4	Spag4
GCN1	Gcn1
BLVRB	Blvrb
MELK	Melk
CDKL2	Cdkl2
POMT2	Pomt2
VWCE	Vwce
XPNPEP1	Xpnpep1
ACSS2	Acss2
PKD1L2	Pkd1l2
HGFAC	Hgfac
PRAMEF26	Pramel61
PRAMEF26	Pramel20
PRAMEF26	Pramel24
PRAMEF26	Pramel30
PRAMEF26	Pramel31
PRAMEF26	Pramel55
PRAMEF26	Pramel56
PRAMEF26	Pramel1
PRAMEF26	Pramel21
PRAMEF26	Pramel22
PRAMEF26	Pramel60
PRAMEF26	Pramel50
PRAMEF26	Gm16367
PRAMEF26	Pramel19
PRAMEF26	Pramel46
PRAMEF26	Pramel51
PRAMEF26	Pramel42
PRAMEF26	Pramel47
PRAMEF26	Pramel35
PRAMEF26	Pramel36
PRAMEF26	Pramel44
PRAMEF26	Oog3
PRAMEF26	Pramel33
PRAMEF26	Pramel43
PRAMEF26	Gm13043
PRAMEF26	Pramel48
PRAMEF26	Pramel4
PRAMEF26	Pramel23
PRAMEF26	Pramel40
PRAMEF26	Pramel38
PRAMEF26	Pramel57
PRAMEF26	Pramel45
PRAMEF26	Pramel14
PRAMEF26	Pramel37
PRAMEF26	Pramel41
PRAMEF26	Gm13057
PRAMEF26	Pramel11
PRAMEF26	Prame62
PRAMEF26	Gm13040
PRAMEF26	Pramel16
PRAMEF26	Pramel7
PRAMEF26	Pramel29
PRAMEF26	Pramel25
PRAMEF26	Pramel34
PRAMEF26	Gm2042
PRAMEF26	Pramel6
PRAMEF26	Pramel54
PRAMEF26	Pramel15
PRAMEF26	C130073F10Rik
PRAMEF26	Pramel53
PRAMEF26	Oog2
PRAMEF26	Pramel5
PRAMEF26	Pramel49
PRAMEF26	Pramel27
PRAMEF26	Pramel12
PRAMEF26	Gm12790
PRAMEF26	Pramel28
PRAMEF26	Oog1
PRAMEF26	Pramel26
PRAMEF26	Oog4
PRAMEF26	Pramel18
PRAMEF26	Pramel17
PRAMEF26	Pramel13
PRAMEF26	Pramel32
DIO1	Dio1
NIPA2	Nipa2
A4GALT	A4galt
ZNF622	Zfp622
HLA-DRA	H2-Ea
RN7SKP91	Gm55668
CCDC27	Ccdc27
PTK2	Ptk2
FAF2	Faf2
OR14A2	Or14a256
OR14A2	Or14a260
OR14A2	Or14a258
OR14A2	Or14a257
OR14A2	Or14a259
GPR61	Gpr61
RNF146	Rnf146
CES5A	Ces5a
TRIM59	Trim59
FHL1	Fhl4
FHL1	Fhl1
USP21	Usp21
UBE3D	Ube3d
SSTR3	Sstr3
ZBTB45	Zbtb45
EWSR1	Ewsr1
UBE2E2	Ube2e2
HTATIP2	Htatip2
NDUFS6	Ndufs6
FUT1	Fut1
SPOCK3	Spock3
ZNF610	Zfy2
ZNF610	Zfy1
MAML1	Maml1
KIFAP3	Kifap3
KIF15	Kif15
IER3	Ier3
MRPL36	Mrpl36
YIF1B	Yif1b
ACOT13	Acot13
RASGRF2	Rasgrf2
ETS1	Ets1
CRIP3	Crip3
DGLUCY	Dglucy
PGBD1	Pgbd1
Y_RNA	Gm56322
Y_RNA	Gm54851
Y_RNA	Gm54376
KIAA1614	BC034090
CACNA1S	Cacna1s
CGAS	Cgas
TMCO6	Tmco6
ACVR1B	Acvr1b
CCN2	Ccn2
MED19	Med19
TOR1AIP1	Tor1aip1
MSANTD4	Msantd4
TAB2	Tab2
IRX3	Irx3
PLEKHA7	Plekha7
ZBTB24	Zbtb24
RPS15	Rps15
PFDN1	Pfdn1
GPC4	Gpc4
USP44	Usp44
TMEM161B	Tmem161b
RPE65	Rpe65
ZNF549	Zfy2
ZNF549	Zfy1
APOC1	Apoc1
TNR	Tnr
RNU4-46P	Gm23429
ARL14EP	Arl14ep
PRKX	Prkx
CALCB	Calcb
OCEL1	Ocel1
RYR2	Ryr2
C16orf74	1190005I06Rik
PRPF19	Prpf19
ACSL4	Acsl4
AS3MT	As3mt
ANKRD11	Ankrd11
QDPR	Qdpr
NDUFB7	Ndufb7
KIAA1143	1110059G10Rik
VWA2	Vwa2
TAP1	Tap1
GRWD1	Grwd1
LSG1	Lsg1
ARSB	Arsb
RPUSD4	Rpusd4
BCAT1	Bcat1
MLLT10	Mllt10
PWWP2A	Pwwp2a
TMEM147	Tmem147
MRPL21	Mrpl21
RBM22	Rbm22
TAFA4	Tafa4
FAM98A	Fam98a
GNAI2	Gnai2
FSIP1	Fsip1
MYRF	Myrf
FNIP1	Fnip1
BYSL	Bysl
RAB27A	Rab27a
ICAM4	Icam4
ZNF878	Zfp867
GINM1	Ginm1
DHFR	Dhfr
SLC39A8	Slc39a8
PIN1	Pin1
PIN1	Pin1rt1
PSMB1	Psmb1
GLO1	Glo1
GRIN2A	Grin2a
KIRREL2	Kirrel2
NOP16	Nop16
DYRK2	Dyrk2
MVB12B	Mvb12b
HESX1	Hesx1
NRM	Nrm
SLC9C2	SLC9C2
TRIM71	Trim71
FOXM1	Foxm1
SPCS1	Spcs1
OPTC	Optc
EYA2	Eya2
ALG3	Alg3
OPTN	Optn
TEK	Tek
MIR761	Mir761
SFT2D1	Sft2d1rt
SFT2D1	Sft2d1
KTI12	Kti12
ANKHD1	Ankhd1
SNORA72	Gm24523
PM20D1	Pm20d1
FOXD4L1	Foxd4
DKC1	Dkc1
FGFRL1	Fgfrl1
RNF5	Rnf5
ZSCAN29	Zscan29
PTPN23	Ptpn23
TBXT	T
UBE2Q2	Ube2q2
CHEK1	Chek1
INTU	Intu
ARMCX6	Armcx6
WRNIP1	Wrnip1
C19orf53	D8Ertd738e
ENPP1	Enpp1
CRTC1	Crtc1
PIGM	Pigm
ATP1A4	Atp1a4
BEX1	Bex2
BEX1	Bex1
DDX27	Ddx27
PRDM4	Prdm4
HYAL3	Hyal3
CLTRN	Cltrn
EOLA2	Eola1
NAA80	Naa80
ZNF669	Zfp78
NSD1	Nsd1
ALB	Alb
RNU6-403P	Gm25512
SRF	Srf
FIG4	Fig4
ZCWPW2	Zcwpw2
RNU1-75P	Gm55339
NDUFA12	Ndufa12
HAPLN1	Hapln1
PUS1	Pus1
GAP43	Gap43
SCGB3A2	Scgb3a2
MIX23	Mix23
CLK2	Clk2
SYVN1	Syvn1
MED25	Med25
WDR5B	Wdr5b
TMED9	Tmed9
EXOSC7	Exosc7
TMEM62	Tmem62
RNU6-725P	Gm25578
ATP6V0E1	Atp6v0e
WDR45	Wdr45
SRP19	Srp19
MPC1	Mpc1
WDR38	Wdr38
EPHA7	Epha7
BCL7A	Bcl7a
RPL35	Rpl35rt
RPL35	Rpl35
TTC33	Ttc33
CDK4	Cdk4
MIR137	Mir137
ECT2	Ect2
GM2A	Gm2a
TBX15	Tbx15
PGAP4	Pgap4
FANCI	Fanci
