fam162a	Fam162b
tmem119b	Tmem119
abcg5	Abcg5
myl4	Myl3
myl4	Myl4
nhp2	Nhp2
gbp2	Gbp2
gbp2	Gbp2b
si:dkeyp-104b3.18	Fcamr
ube4b	Ube4b
psme4b	Psme4
fhl3b	Fhl3
mtdha	Mamstr
mtdha	Mtdh
rpl36a	Gm6525
pfdn4	Pfdn4
kin	Kin
gucy2cb	Gucy2c
rab3da	Rab3d
gvin1l2	Urgcp
mroh1	Mroh1
si:ch1073-15f19.2	Cd96
atr	Atr
gga3b	Gga3
cd37	Cd37
lgals9l3	Lgals9
tmem131	Tmem131
hmbsa	Hmbs
ldb1a	Ldb1
glyctk	Glyctk
u2af1	U2af1
rbm12bb	Rbm12b2
rbm12bb	Rbm12b1
p4htma	P4htm
pparaa	Ppara
si:ch73-236c18.3	Ggt1
slc5a7a	Slc5a7
pdk4	Pdk4
st8sia5	St8sia5
ntng2a	Ntng2
cnot6b	Cnot6
lrrc8db	Lrrc8d
efnb2a	Efnb2
drd3	Drd3
fgf16	Fgf16
paip2b	Paip2b
lrrc8c	Lrrc8c
ggt1l2.1	Ggt1
lmbrd1	Lmbrd1
mrpl19	Mrpl19
itga3b	Itga3
ccdc88b	Ccdc88b
ap3m2	Ap3m2
bmp2k	Bmp2k
sox2	Sox2
soat2	Soat2
ttc7a	Ttc7
nsun2	Nsun2
guca1d	1700109H08Rik
guca1d	Hpcal4
scml2	Scml2
rasal3	Rasal3
cldn11b	Cldn11
kbtbd2	Kbtbd2
si:ch1073-396h14.1	Adam5
si:ch1073-396h14.1	Adam24
si:ch1073-396h14.1	Adam34
si:ch1073-396h14.1	Adam34l
si:ch1073-396h14.1	Adam26b
si:ch1073-396h14.1	Adam26a
si:ch1073-396h14.1	Adam21
si:ch1073-396h14.1	Adam3
si:ch1073-396h14.1	Adam6b
si:ch1073-396h14.1	Adam6a
si:ch1073-396h14.1	Adam29
tmf1	Tmf1
slc17a6a	Slc17a6
ckba	Ckb
tnrc6bb.1	Tnrc6b
lsm4	Lsm4
socs1b	Socs5
socs1b	Socs4
hoxb8b	Hoxb8
abi1a	Abi1
si:ch211-160o17.2	Inpp1
ccdc65	Ccdc65
pknox2	Pknox2
arhgef15a	Arhgef15
acot11a	Acot11
rom1b	Rom1
si:dkey-119m7.8	Slc22a22
si:dkey-119m7.8	Slc22a6
si:dkey-119m7.8	Slc22a19
si:dkey-119m7.8	Slc22a27
si:dkey-119m7.8	Slc22a29
si:dkey-119m7.8	Slc22a30
si:dkey-119m7.8	Slc22a28
si:dkey-119m7.8	Slc22a26
si:dkey-119m7.8	Slc22a12
si:dkey-119m7.8	Slc22a20
si:dkey-119m7.8	Slc22a3
si:dkey-119m7.8	Slc22a14
si:dkey-119m7.8	Slc22a1
si:dkey-119m7.8	Slc22a5
si:dkey-119m7.8	Slc22a21
si:dkey-119m7.8	Slc22a4
slc44a1b	Slc44a1
pcgf6	Pcgf6
wdr55	Wdr55
zbtb47a	Zbtb47
arsa	Arsa
mtss1la	Mtss2
cpeb1b	Cpeb1
cachd1	Cachd1
adamts18	Adamts18
mitd1	Mitd1
camk1b	Camk1
rragcb	Rragd
rragcb	Rragc
luc7l	Luc7l
coro2aa	Coro2a
zgc:112416	2610028H24Rik
brd2a	Brd2
afg3l1	Afg3l1
notch2	Notch2
nat10	Nat10
grpel2	Grpel2
dock3	Dock3
ntng2b	Ntng2
pcxa	Pcx
ppp1r8a	Ppp1r8
inaa	Ina
pdss1	Pdss1
gltpb	Gltp
tmem138	Tmem138
sdc2	Sdc2
slc7a14b	Slc7a14
ggt5a	Ggt5
wdr36	Wdr36
polr1c	Polr1c
hspa12b	Hspa12b
lin52	Lin52
snrpd3l	Snrpd3
farp1	Farp1
b9d1	B9d1
klhl30	Klhl30
drgx	Drgx
actn2b	Actn2
jam2a	Jam2
jam2a	Vsir
jam2a	Igsf5
jam2a	Muc15
jam2a	Clmp
dmrt3a	Dmrt3
dcun1d1	Dcun1d1
dcun1d1	Tes3-ps
c3a.1	C3
sona	Son
SLC25A1	Slc25a1
tph2	Tph2
mcm5	Mcm5
tspan3b	Tspan3
cd74a	Cd74
abcc8	Abcc8
trmt61a	Trmt61a
pck2	Pck2
mdka	Mdk
tvp23b	Tvp23b
farsa	Farsa
tmc4	Tmc4
wnt16	Wnt16
syt1a	Syt1
telo2	Telo2
qng1	Qng1
opa1	Opa1
elmod2	Elmod2
rras	Rras
si:dkeyp-104b3.2	Fcamr
metap1	Metap1
alms1	Cep295nl
alms1	Cep295
tp53inp1	Trp53inp1
si:dkeyp-104b3.1	Fcamr
rock2a	Rock2
ptbp1b	Ptbp1
klhl10b.2	Klhl10
chmp4bb	Chmp4b
kctd12.2	Kctd12
rbms1a	Rbms1
proca1	Proca1
prom2	Prom2
artna	Artn
pld6	Pld6
gmfb	Gmfb
plekha1b	Plekha1
renbp	Renbp
dmrt2a	Dmrt2
magi3a	Magi3
taar1b	Taar1
nagpa	Nagpa
aire	Aire
pkd2	Pkd2
pde11al	Pde4c
pde11al	Pde11a
heg1	Heg1
dipk2b	Dipk2b
adi1	Adi1
FUT9	Fut9
hspa4l	Hspa4l
mhc1lia	H2-M11
mhc1lia	H2-M10.6
mhc1lia	H2-T9
mhc1lia	H2-Q10
mhc1lia	H2-M1
mhc1lia	H2-T3
mhc1lia	H2-M2
mhc1lia	H2-Q5
mhc1lia	H2-M3
mhc1lia	H2-M10.4
mhc1lia	H2-M9
mhc1lia	H2-M10.5
mhc1lia	H2-M10.3
mhc1lia	H2-M10.2
mhc1lia	H2-T24
mhc1lia	H2-Q7
mhc1lia	H2-T23
mhc1lia	H2-Q1
mhc1lia	H2-T22
mhc1lia	2410137M14Rik
mhc1lia	H2-M10.1
mhc1lia	H2-M5
mhc1lia	H2-Q4
mhc1lia	H2-Q6
mhc1lia	H2-T15
mhc1lia	H2-T5
mhc1lia	H2-K1
mhc1lia	H2-Q2
mhc1lia	H2-D1
mhc1lia	H2-T13
mhc1lia	H2-T10
ccz1	Ccz1
slc35a2	Slc35a2
golga7ba	Golga7b
dhrs11a	Dhrs11
grm2b	Grm2
srsf3a	Srsf3
ccne2	Ccne2
taf7	Taf7
cela1.7	Cela1
ilf3b	Ilf3
psen1	Psen1
cav1	Cav1
cbln12	Cbln3
neb	Neb
ptch1	Ptch1
endog	Endog
rrp9	Rrp9
taf15	Taf15
ihha	Dhh
shank3b	Shank3
tmem165	Tmem165
themis2	Themis2
slc25a13	Slc25a13
hs1bp3	Hs1bp3
uba1	Uba7
elavl4	Elavl4
napaa	Napa
zfpm2a	Zfpm2
dnajc5b	Dnajc5b
vstm4a	Vstm4
trim2b	Trim2
fam83fb	Fam83f
fam83fb	Fam83e
ptk2bb	Ptk2b
lztr1	Lztr1
qtrt2	Qtrt2
myom1b	Myom1
btbd11a	Abtb3
gigyf2	Gigyf2
coro1cb	Coro1c
ier5l	Ier5l
rb1	Rb1
cul4b	Cul4b
alox5ap	Alox5ap
slc30a1b	Slc30a1
oxct1a	Oxct2b
oxct1a	Oxct1
oxct1a	Oxct2a
uroc1	Uroc1
tmem258	Tmem258
arnt2	Arnt2
msrb3	Msrb3
stx7l	Stx7
cyp51	Cyp51
trhrb	Trhr
ssh1a	Ssh1
pex5	Pex5
yjefn3	Yjefn3
ctsll	Cts3
ctsll	Ctla2a
ctsll	Ctsl
ctsll	Cts6
ctsll	Ctsll3
ctsll	Cts7
ctsll	Ctsr
ctsll	Ctsm
ctsll	BC051665
ctsll	Ctla2b
ctsll	Ctsq
ctsll	Cts8
ctsll	Ctsj
ctsll	4930486L24Rik
myrf	Myrf
si:ch211-9d9.7	Fcamr
pard6a	Pard6a
msl2a	Msl2
taar13b	Taar5
lpar6b	Lpar6
taar13e	Taar5
caskin2	Caskin2
mfhas1	Mfhas1
simc1	Simc1
rpl22l1	Rpl22l1
atp2a2b	Atp2a2
mtpn	Mtpn
taar13a	Taar5
pmelb	Pmel
fancf	Fancf
dlx3b	Dlx3
zdhhc15b	Zdhhc15
rhoua	Rhou
alg3	Alg3
abcf2a	Abcf2
taar13d	Taar5
usta	Ust
ppp4cb	Ppp4c
c1qtnf12	C1qtnf12
prkci	Prkci
si:dkeyp-117b11.1	Blnk
cgnb	Cgn
clcn5b	Clcn5
sh3yl1	Sh3yl1
serpinb14	Serpinb8
tln2b	Tln2
tmem218	Tmem218
tmem192	Tmem192
srd5a3	Srd5a3
si:ch211-199g17.9	Syce1l
si:ch211-199g17.9	Syce1
rad54l	Rad54l
znf385a	Zfp385a
adamts6	Adamts6
alx4a	Alx4
st6galnac1.2	St6galnac1
cluha	Cluh
taar13c	Taar5
serpine3	Serpine3
ttc5	Ttc5
slc23a3	Slc23a3
phc2a	Phc3
cnn1a	Cnn1
rcan1a	Rcan1
rpgra	Rpgr
tmem97	Tmem97
lrrc41	Lrrc41
eif2b3	Eif2b3
tcea3	Tcea3
crls1	Crls1
ell	Ell
znf236	Zfp236
vamp3	Vamp3
cbln18	Cbln3
ksr1b	Ksr1
CCNB1IP1	Ccnb1ip1
tac3a	Tac2
slc8a2a	Slc8a2
rapgef1b	Rapgef1
mrps18a	Mrps18a
si:ch211-9d9.8	Fcamr
klhl40a	Klhl40
plxnb1a	Plxnb1
ift20	Ift20
mespab	Mesp1
mespab	Mesp2
sox3	Sox3
lrrn1	Lrrn1
cc2d1b	Cc2d1b
selenoh	Cenpa
efcab11	Efcab11
nsmfa	Nsmf
serpinb1l1	Serpinb8
avl9	Avl9
hhatla	Hhatl
fkbp11	Fkbp11
unc93b1	Unc93b1
met	Met
zdhhc2	Zdhhc2
si:cabz01070274.1	Ltbp4
crocc2	Cep250
cmbl	Cmbl
nradd	Nradd
nradd	Ltbr
nradd	Tnfrsf18
nradd	Cd27
nradd	Tnfrsf14
nradd	Tnfrsf10b
ndufa4l2a	Ndufa4l2
vcanb	Vcan
gh1	Gh
ccdc97	Ccdc97
ddb2	Ddb2
ywhabb	Ywhab
col19a1	Col17a1
ankle2	Ankle2
cilp2	Cilp2
gem	Gem
fbln2	Fbln2
celf1	Celf1
trim55b	Trim55
cct5	Cct5
fam163ab	Fam163a
nceh1a	Nceh1
srrd	Srrd
timm10	Timm10
amotl2b	Amotl2
olfml3a	Olfml3
tti2	Tti2
htr4	Htr4
ttyh1	Ttyh1
cd34	Cd34
pdcd2	Pdcd2
mmp17b	Mmp25
mat1a	Mat1a
scfd1	Scfd1
cyp20a1	Cyp20a1
fance	Fance
tmem183a	Tmem183a
dnajc28	Dnajc28
mak16	Mak16
si:dkey-26i13.8	Kif19b
trnt1	Trnt1
nudcd1	Nudcd1
loc100334908	Cela1
bcap31	Bcap31
ndufa7	Ndufa7
tbp	Tbp
dlx4b	Dlx4
chrm2a	Chrm2
mab21l3	Mab21l3
rpa2	Rpa2
mtrr	Mtrr
sgo1	Sgo1
oaz2a	Oaz2
eya4	Eya4
nova2	Nova1
eri1	Eri1
zgc:103759	Nudt16
zgc:103759	Nudt16l1
zgc:103759	Nudt16l2
nle1	Nle1
dlat	Dlat
dtnbp1a	Dtnbp1
mlpha	Mlph
crtac1a	Crtac1
atxn10	Atxn10
pus7l	Pus7l
zgc:173729	Serpinb8
kbtbd4	Kbtbd4
pigr	Fcamr
frmd4ba	Frmd4b
l3mbtl1a	L3mbtl1
kank3	Kank1
llgl1	Llgl1
cars2	Cars2
eif4a2	Eif4a2
vmn2r1	Vmn2r3
vmn2r1	Vmn2r128
vmn2r1	Vmn2r2
vmn2r1	Vmn2r4
vmn2r1	Vmn2r7
vmn2r1	Vmn2r5
vmn2r1	Vmn2r1
vmn2r1	Vmn2r6
kcnk3a	Kcnk3
mespbb	Mesp1
mespbb	Mesp2
il11b	Il11
cited4a	Cited4
afap1l1b	Afap1l1
polr1g	Polr1g
phka2	Phka2
dok1a	Dok1
syt6a	Syt6
TRAPPC9	Trappc9
csdc2a	Csdc2
kdr	Kdr
irx6a	Irx6
dab2ipa	Dab2ip
phb	Phb1
itgb6	Itgb6
chmp6b	Chmp6
rabgap1l	Rabgap1l
wdfy4	Wdfy4
cpa4	Cpa2
serpinb1l4	Serpinb8
mcf2la	Mcf2l
abcg2c	Abcg2
dpys	Dpys
raf1b	Raf1
cct7	Cct7
ccdc191	Ccdc191
hmox1a	Hmox1
dis3l2	Dis3l2
blmh	Blmh
med12	Med12
tnni3k	Tnni3k
rftn1a	Rftn1
nmbb	Nmb
ltn1	Ltn1
mapk8ip2	Mapk8ip2
fam110d	Fam110d
sem1	Sem1
si:ch73-181m17.1	Gp2
si:dkey-121b10.7	Hs3st3b1
si:dkey-121b10.7	Ndst3
si:dkey-121b10.7	Hs3st3a1
suz12b	Suz12
abcd4	Abcd4
kat6a	Kat6a
rps6ka4	Rps6ka4
eif3jb	Eif3j2
eif3jb	Eif3j1
mespba	Mesp1
mespba	Mesp2
kat7b	Kat7
tnfrsf11a	Tnfrsf1b
tnfrsf11a	Tnfrsf25
tnfrsf11a	Tnfrsf11a
tnfrsf11a	Tnfrsf22
tnfrsf11a	Tnfrsf23
tnfrsf11a	Tnfrsf26
tnfrsf11a	Tnfrsf4
tnfrsf11a	Nradd
tnfrsf11a	Ltbr
tnfrsf11a	Tnfrsf18
tnfrsf11a	Cd27
tnfrsf11a	Tnfrsf14
tnfrsf11a	Tnfrsf10b
tnfrsf11a	Tnfrsf8
lrrc18a	Lrrc18
utrn	Utrn
ndufv1	Ndufv1
rab34a	Rab34
pfas	Pfas
morn5	Morn5
cep162	Cep162
arhgap27l	Arhgap27
ccdc92ba	Ccdc92b
cdh17	Cdh17
mespaa	Mesp1
mespaa	Mesp2
fancg	Fancg
stat5a	Stat5b
stat5a	Stat5a
dnajc19	Dnajc19
gpr52	Gpr52
znf703	Zfp703
ttpa	Ttpa
si:ch211-214p13.3	Tigit
si:ch211-214p13.3	Pvr
si:ch211-214p13.3	Smagp
si:ch211-214p13.3	Cd200l1
si:ch211-214p13.3	Cd200l2
cog5	Cog5
pigp	Pigp
trmt112	Trmt112
chac2	Chac2
cox6a2	Cox6a1
crhb	Crh
flvcr2b	Flvcr2
zyg11	Zyg11b
zyg11	Zyg11a
ptpa	Ptpa
aspm	Aspm
tbc1d15	Tbc1d15
marveld2a	Marveld2
arl6ip5a	Arl6ip5
sec23ip	Sec23ip
klhl14	Klhl14
p2ry2.1	P2ry2
ndnl2	Mageb4
ndnl2	Gm62087
ndnl2	Mageb18
ndnl2	Magea10
ndnl2	Magea4
ndnl2	Magea6
ndnl2	Magea3
ndnl2	Magea8
ndnl2	Magea5
ndnl2	Magea1
ndnl2	Magea2
ndnl2	Magea9
ndnl2	Magea14
ndnl2	Magec2
ndnl2	Magel2
ndnl2	Mageb6b2
ndnl2	Mageb6b1
ndnl2	Gm5071
ndnl2	Mageb2
ndnl2	Mageb1
ndnl2	Mageb3
ndnl2	Maged2
ndnl2	Maged1
ndnl2	Magea13
ndnl2	Mageh1
ndnl2	Ndn
ndnl2	Mageb16
ndnl2	Magee1
ndnl2	Tro
ndnl2	Magee2
ndnl2	Mageb11
ndnl2	Mageb5
ndnl2	Mageb5b
ifnphi2	Gm13275
ifnphi2	Ifna1
ifnphi2	Ifna9
ifnphi2	Ifna12
ifnphi2	Ifna15
ifnphi2	Ifnk
ifnphi2	Ifna7
ifnphi2	Ifna14
ifnphi2	Gm13272
ifnphi2	Ifnz
ifnphi2	Ifna6
ifnphi2	Gm13277
ifnphi2	Gm13285
ifnphi2	Gm13289
ifnphi2	Ifnb1
ifnphi2	Ifna2
ifnphi2	Ifna11
ifnphi2	Gm13278
ifnphi2	Gm13271
ifnphi2	Ifna5
ifnphi2	Gm13276
ifnphi2	Ifnab
ifnphi2	Gm13279
ifnphi2	Gm13290
ifnphi2	Ifna13
ifnphi2	Ifne
ifnphi2	Gm13283
ifnphi2	Ifna16
ifnphi2	Ifna4
ifnphi2	Gm13288
ifnphi2	Gm13287
mthfd1a	Mthfd1
per3	Per3
pdk1	Pdk1
cdh15	Cdh15
slc4a10b	Slc4a10
tesk1b	Tesk1
p2ry2.2	P2ry2
cygb1	Cygb
rdm1	Rdm1
lrrfip2	Lrrfip2
ech1	Ech1
ptgs1	Ptgs1
armc5	Armc5
mcts1	Mcts1
mcts1	Mcts2
ext1c	Extl1
fam76b	Fam76b
dlx2b	Dlx2
tnksb	Tnks
slc26a2	Slc26a2
mars2	Mars2
ep400	Ep400
dctn2	Dctn2
p2ry2.3	P2ry2
cbln20	Cbln3
dpp4	Dpp4
jmjd7	Jmjd7
rasgrf1	Rasgrf1
ifrd2	Ifrd2
pdcb	Pdc
tlcd2	Tlcd2
napab	Napa
hook1	Hook1
cdc23	Cdc23
tpmt.1	Tpmt
pfkfb2a	Pfkfb2
coro1ca	Coro1c
cdkl5	Cdkl5
jag1b	Jag2
gpr22a	Gpr22
relt	Relt
scocb	Scoc
klhl26	Klhl26
echdc2	Echdc2
pim3	Pim3
trpm3	Trpm3
kcnj2a	Kcnj2
psma4	Psma4
lhx6b	Lhx6
kcnab1a	Kcnab1
dnajc3a	Dnajc5g
dnajc3a	Dnajc3
dnajc3a	Dnajc18
zw10	Zw10
fkbp5	Fkbp5
myl9a	Myl9
zdhhc23b	Zdhhc23
tbpl2	Tbpl2
kif20a	Kif20a
kcnj16a	Kcnj16
hdr	Tnfrsf25
hdr	Tnfrsf11a
hdr	Tnfrsf22
hdr	Tnfrsf23
hdr	Tnfrsf26
hdr	Tnfrsf4
hdr	Nradd
hdr	Ltbr
hdr	Tnfrsf18
hdr	Cd27
hdr	Tnfrsf14
hdr	Tnfrsf10b
hdr	Tnfrsf8
tpmt.2	Tpmt
trappc9	Trappc9
pcyt1ba	Pcyt1b
dnajc5ab	Dnajc5
phf20a	Phf20
pla2r1	Pla2r1
bmf2	Bmf
scxb	Scx
ube2ql1	Ube2ql1
zgc:195077	Septin14
asgr1a	Clec4d
asgr1a	Clec4g
asgr1a	Fcer2a
asgr1a	Clec4n
asgr1a	Cd209c
asgr1a	Cd209b
asgr1a	Cd209d
asgr1a	Cd209a
asgr1a	Cd209e
asgr1a	Clec4a2
asgr1a	Clec4a4
asgr1a	Clec4b2
asgr1a	Clec4b1
asgr1a	Clec4a3
asgr1a	Clec4a1
asgr1a	Cd207
tbc1d1	Tbc1d1
alpk3b	Alpk3
ddx49	Ddx49
cstpp1	Cstpp1
coa7	Coa7
myo15aa	Myo15a
swap70a	Swap70
tusc3	Tusc3
map4l	Map4
pglyrp2	Pglyrp2
tlr2	Tlr2
arf3b	Arf3
pomt2	Pomt2
lmo7b	Lmo7
fam83hb	Fam83h
loxhd1a	Loxhd1
mmp14b	Mmp14
anp32b	Anp32b
ctps1a	Ctps1
ggt1a	Ggt1
gabrb3	Gabrb3
vmp1	Vmp1
sv2bb	Sv2b
dscaml1	Dscaml1
dad1	Dad1
fam151a	Fam151a
ston2	Ston2
pdxka	Pdxk
hapln1b	Hapln1
tmem94	Tmem94
grap2b	Grap2
chmp3	Chmp3
ppp2r3a	Ppp2r3a
tlcd5b	Tlcd5
histh1l1	H1f6
prpf19	Prpf19
fbxo9	Fbxo9
kdm4b	Kdm4b
mapk8ip1a	Mapk8ip1
stab2	Stab2
eya3	Eya3
ppp1r14ab	Ppp1r14a
vps13a	Vps13a
ptn	Ptn
snx12	Snx12
muc5.1	Muc5b
gabra5	Gabra5
cyb561a3a	Cyb561a3
ssr3	Ssr3
xrra1	Xrra1
atp1a1b	Atp1a1
flot2a	Flot2
hnrnpk	Hnrnpk
sash1a	Sash1
clstn1	Clstn1
mbd6	Mbd6
col11a1a	Col11a1
slc35a5	Slc35a5
pawr	Pawr
kyat3.1	Kyat3
atg4db	Atg4d
dync2li1	Dync2li1
spint2	Spint2
fbl	Fbll1
fbl	Fbl
rpl14	Rpl14
tmem62	Tmem62
nbeal2	Nbeal2
alox5b.3	Alox5
cbx6a	Nptxr
neu3.1	Neu3
creld2	Creld2
ddit3	Ddit3
caprin1a	Caprin1
ppp1r3b	Ppp1r3b
marchf1	Marchf1
cetn2	Cetn1
sftpba	Psapl1
sftpba	Sftpb
robo4	Cntn2
fam185a	Fam185a
cul4a	Cul4a
mcama	Mcam
alkbh8	Alkbh8
cep170aa	Cep170
hmgxb3	Hmgxb3
ylpm1	Ylpm1
dldh	Dld
flrt1b	Flrt1
kcnk9	Kcnk9
atp5pf	Atp5pf
si:dkeyp-93a5.2	Prss29
si:dkeyp-93a5.2	Prss28
si:dkeyp-93a5.2	Tpsb2
si:dkeyp-93a5.2	Tpsab1
si:dkeyp-93a5.2	Tpsg1
macrod1	Macrod1
r3hcc1l	R3hcc1l
c1galt1c1	C1galt1c1
si:dkey-239b22.2	Gp2
exoc3l2b	Exoc3l2
drg2	Drg2
rsph9	Rsph9
uqcrh	Uqcrh
col19a1	Col15a1
abhd4	Abhd4
aco2	Aco2
acap2a	Acap2
kcnf1b	Kcnf1
ndufa8	Ndufa8
vars1	Vars1
scamp2	Scamp2
ubqln4	Ubqln4
wsb1	Wsb1
sox1a	Sox1
coq10b	Coq10b
znf652	Zfp652
fgf20a	Fgf20
ctdsplb	Ctdspl
hadhab	Hadha
plcxd3	Plcxd3
asb3	Asb3
foxred2	Foxred2
kansl1l	Kansl1l
srpx	Srpx
zfyve16	Zfyve16
dcp2	Dcp2
mkrn2	Mkrn2
edil3b	Edil3
sp6	Sp6
mapk12a	Mapk12
abi1b	Abi1
anapc1	Anapc1
cdnf	Cdnf
lzic	Lzic
zbtb25	Zbtb25
zgc:158868	Dhrs2
ltb4r2a	Ltb4r2
manf	Manf
kcnj11	Kcnj11
slc17a9b	Slc17a9
inppl1b	Sh2d1b2
inppl1b	Sh2d1b1
lim2.4	Lim2
fhdc5	Fhdc1
neu3.2	Neu3
nup42	Nup42
frmd8	Frmd8
si:dkey-46g23.2	Pzp
si:dkey-46g23.2	Mug1
si:dkey-46g23.2	Gm7298
si:dkey-46g23.2	Mug2
si:dkey-46g23.2	A2ml1
eif5a	Eif5a2
nmnat1	Nmnat1
gal3st3	Gal3st3
tiparp	Tiparp
csde1	Csde1
mif	Mif
kri1	Kri1
si:ch73-105b23.6	Muc4
galr2a	Galr2
dnal4a	Dnal4
cryz	Cryz
bin1a	Bin1
si:ch211-89o9.6	Zfp65
slc25a46	Slc25a46
si:ch211-283g2.5	Clec4d
si:ch211-283g2.5	Clec4g
si:ch211-283g2.5	Fcer2a
si:ch211-283g2.5	Clec4n
si:ch211-283g2.5	Cd209c
si:ch211-283g2.5	Cd209b
si:ch211-283g2.5	Cd209d
si:ch211-283g2.5	Cd209a
si:ch211-283g2.5	Cd209e
si:ch211-283g2.5	Clec4a2
si:ch211-283g2.5	Clec4a4
si:ch211-283g2.5	Clec4b2
si:ch211-283g2.5	Clec4b1
si:ch211-283g2.5	Clec4a3
si:ch211-283g2.5	Clec4a1
si:ch211-283g2.5	Cd207
mrap2a	Mrap2
klhl21	Klhl21
acd	Acd
aldh9a1a.2	Aldh9a1
pdk3a	Pdk3
gfer	Gfer
sec61a1a	Sec61a1
shprh	Shprh
rbp7a	Fabp5
rbp7a	Fabp4
rbp7a	Pmp2
rbp7a	Fabp12
rbp7a	Fabp9
gid8b	Gid8
apbb1ip	Apbb1ip
zbtb1	Zbtb1
znf541	Zfp541
rrm2b	Rrm2b
znf423	Zfp423
golga3	Golga3
ireb2	Ireb2
elob	Elob
elob	Elobl
colec12	Colec12
mep1a.2	Mep1a
si:dkeyp-93a5.3	Prss33
si:dkeyp-93a5.3	Prss42
si:dkeyp-93a5.3	Klk15
si:dkeyp-93a5.3	Prss47
si:dkeyp-93a5.3	Prss40
si:dkeyp-93a5.3	Prss39
si:dkeyp-93a5.3	Prss34
si:dkeyp-93a5.3	Prss48
si:dkeyp-93a5.3	Prss32
si:dkeyp-93a5.3	Prss46
tia1l	Tia1
enpp1	Enpp1
stag2b	Stag2
gramd1c	Gramd1c
si:dkey-271n12.1	Htra2
syngr3a	Syngr3
uba3	Uba3
hccsa.2	Hccs
rasa1b	Rasa1
syne1a	Syne1
slc6a8	Slc6a8
zc2hc1a	Zc2hc1a
trappc12	Trappc12
rpl10a	Rpl10a
lrriq3	Lrriq3
mto1	Mto1
klhl10a	Klhl10
chst12b.1	Chst12
roraa	Rora
fancc	Fancc
reep1	Reep1
med10	Med10
fpgt	Fpgt
usp28	Usp28
iqca1	Iqca1
ptgs2b	Ptgs2
slc7a7	Slc7a7
tyw3	Tyw3
exoc7	Exoc7
ndufa5	Ndufa5
dlgap4a	Dlgap4
pik3c3	Pik3c3
bbof1b	Bbof1
htr3b	Htr3b
bpgm	Bpgm
traf3ip1	Traf3ip1
abcg2d	Abcg2
si:dkey-10b15.8	Htra2
nr2f1a	Nr2f1
iqsec3b	Iqsec3
rom1a	Rom1
bag5	Bag5
tmem269	Tmem269
gask1b	Gask1b
kcng1	Kcng1
micu3a	Micu3
ly75	Ly75
nisch	Nisch
erbb3a	Erbb3
zc3h14	Zc3h14
khsrp	Khsrp
hprt1	Hprt1
rbm15b	Rbm15b
cfap184	Ccdc96
itga6b	Itga6
vwa5b2	Vwa5b2
fkbp8	Fkbp8
ppwd1	Ppwd1
dlx5a	Dlx5
cpa2	Cpa2
n4bp2l2	N4bp2l2
rin1b	Rin1
zfp91	Zfp91
ackr3b	Ackr3
mrpl35	Mrpl35
ren	Ren1
glud1a	Glud1
cuedc1b	Cuedc1
cacna1sa	Cacna1s
neu3.3	Neu3
cspp1b	Cspp1
eef2kmt	Eef2kmt
nipblb	Nipbl
b3gnt5b	B3gnt5
zgc:113337	Tigit
zgc:113337	Pvr
zgc:113337	Nectin2
zgc:113337	Smagp
zgc:113337	Cd200l1
zgc:113337	Cd200l2
dlx6a	Dlx6
pds5b	Pds5b
selenoo1	Selenoo
tdrd12	Tdrd12
st3gal1	St3gal1
btbd16	Btbd16
btbd16	4933402N03Rik
btbd16	Btbd35f24
btbd16	Btbd35f23
btbd16	Btbd35f28
btbd16	Btbd35f29
btbd16	Btbd35f20
btbd16	Btbd35f19
btbd16	Btbd35f26
btbd16	Btbd35f17
btbd16	Btbd35f18
btbd16	Btbd35f27
btbd16	Btbd35f16
btbd16	Btbd35f15
btbd16	Btbd35f13
btbd16	Btbd35f14
btbd16	Btbd35f12
btbd16	Btbd35f10
btbd16	Btbd35f11
btbd16	Btbd35f9
btbd16	Btbd35f3
btbd16	Btbd35f4
btbd16	Btbd35f8
btbd16	Btbd35f7
btbd16	Btbd35f6
btbd16	Btbd35f5
btbd16	Btbd35f25
btbd16	Btbd35f1
btbd16	Btbd35f2
btbd16	Btbd35f21
btbd16	Btbd35f22
shld2	Shld2
ralgapa1	Ralgapa1
reep5	Reep5
p4ha1b	P4ha1
trim2a	Trim2
C3H16orf89	AU021092
nfya	Nfya
sgk2a	Sgk2
leng9	Leng9
psme1	Psme1
dio2	Dio2
usp32	Usp32
klhl20	Klhl20
olfm3a	Olfm3
rev1	Rev1
rassf2b	Rassf2
brd1b	Brd1
abi2b	Abi2
spg7	Spg7
plxna2	Plxna2
rims2a	Rims2
plcb3	Plcb3
vezf1b	Vezf1
unk	Unk
chrm4a	Chrm4
actr5	Actr5
ttyh3b	Ttyh3
sdad1	Sdad1
cilp	Cilp
fynb	Fyn
chtf8	Chtf8
ppt2b	Ppt2
mast1b	Mast1
sned1	Sned1
smarcad1b	Smarcad1
thoc3	Thoc3
ERBB4	Erbb4
paqr3a	Paqr3
itm2cb	Itm2c
cald1b	Cald1
ift70	Ift70b
ift70	Ift70a2
ift70	Ift70a1
pjvk	Gsdmc2
pjvk	Gsdmd
pjvk	Gsdmc4
pjvk	Gsdmc
pjvk	Gsdmc3
pjvk	Gsdma3
pjvk	Gsdma2
pjvk	Gsdma
clic4	Clic4
si:ch73-186j5.2	Dhrs2
cry2	Cry2
rad51	Rad51
eif1	Eif1
