mt-nd1	MT-ND1
rad18	RAD18
fhdc1	FHDC1
rrh	RRH
usp30	USP30
cblb	CBLB
gdpd5b	GDPD5
habp2	HABP2
ctif	CTIF
flvcr1	FLVCR1
EPS8L2	EPS8L2
ubiad1	UBIAD1
rbp2b	RBP2
zer1	ZER1
acot8	ACOT8
pigg	PIGG
si:dkeyp-120h9.1	SLC7A13
capn5b	CAPN5
dctn3	DCTN3
zdhhc4	ZDHHC4
MMP23B	MMP23B
st6galnac5b	ST6GALNAC5
htra2-2	HTRA2
nhsl1b	NHSL1
rbp1.1	RBP1
ALDH18A1	ALDH18A1
alkbh2	ALKBH2
nsl1	NSL1
syt3	SYT3
arr3b	ARR3
pgp	PGP
cdk11b	CDK11B
cdk11b	CDK11A
prkcha	PRKCH
ddx52	DDX52
stmn2b	STMN2
copb2	COPB2
serpinh1b	SERPINH1
dmxl2	DMXL2
bricd5	BRICD5
phactr3b	PHACTR3
camkk1b	CAMKK1
ptgfr	PTGFR
rgs9	RGS9
bcl2l10	BCL2L10
hey1	HEY1
adcy8	ADCY8
unga	UNG
gsdmeb	GSDME
atf3	ATF3
mlst8	MLST8
RAB41	RAB41
oxtra	OXTR
enpep	ENPEP
colgalt2b	COLGALT2
AXIN2	AXIN2
gnb5b	GNB5
tfpi2	TFPI2
mak16	MAK16
lamb1a	LAMB1
pxmp2	PXMP2
gngt1	GNG11
gngt1	GNGT1
TMEM80	TMEM80
ATE1	ATE1
atg5	ATG5
cav3	CAV3
zbtb10	ZBTB10
meiob	MEIOB
ppp1r3db	PPP1R3D
smad7	SMAD7
isg15	ISG15
ompb	OMP
ywhag2	YWHAG
klc2	KLC2
klc2	KLC3
klc2	KLC4
fnta	FNTA
tpd52	TPD52
pals2a	PALS2
myrf	MYRF
si:dkey-121b10.7	HS3ST3B1
si:dkey-121b10.7	NDST3
si:dkey-121b10.7	HS3ST3A1
atp13a2	ATP13A2
slc38a6	SLC38A6
heatr6	HEATR6
fgfr2	FGFR2
parp3	PARP3
abcg8	ABCG8
spinb	SPIN1
spinb	SPIN2A
spinb	SPIN4
spinb	SPIN3
spinb	SPIN2B
dym	DYM
trmt5	TRMT5
msrb1b	MSRB1
prdm1a	PRDM1
GATC	GATC
adat2	ADAT2
dvl3a	DVL3
pdzd11	PDZD11
tmem258	TMEM258
DYNLL2	DYNLL2
mnat1	MNAT1
TMEM138	TMEM138
neurl2	NEURL2
szrd1	SZRD1
malsu1	MALSU1
znf704	ZNF704
kcnh2b	KCNH2
myo5aa	MYO5A
hebp2	HEBP2
ap2m1a	AP2M1
trim2a	TRIM2
shank1	SHANK1
CHST13	CHST13
sh3glb2b	SH3GLB2
cracr2b	CRACR2B
edem3	EDEM3
exosc9	EXOSC9
mfsd14bb	MFSD14B
aig1	AIG1
aup1	AUP1
gdpd2	GDPD2
cmtr1	CMTR1
grm2a	GRM2
C18orf32	C18orf32
txnrd3	TXNRD3
PACS1	PACS1
proca1	PROCA1
noxo1b	NOXO1
cd151	CD151
pigs	PIGS
pcyt1aa	PCYT1A
bxdc2	BRIX1
cetp	CETP
six4a	ANHX
six4a	SIX4
six4a	SIX5
rab34a	RAB34
six1b	SIX1
fezf1	FEZF1
ctsf	CTSV
ctsf	CTSL
ctsf	CTSF
clgn	CLGN
prrx1b	PRRX1
col1a2	COL1A2
six6a	SIX6
GID4	GID4
tmem240a	TMEM240
gldn	GLDN
pag1	PAG1
abcg5	ABCG5
npl	NPL
gorab	GORAB
ppm1ab	PPM1A
si:ch211-225h24.2	TDRP
epb41l5	EPB41L5
herpud1	HERPUD1
tex264a	TEX264
otud3	OTUD3
ntmt2	NTMT2
rad1	RAD1
bin2b	BIN2
dlg3	DLG3
dync2li1	DYNC2LI1
dhrs7	DHRS7
rskrb	RSKR
sec22bb	SEC22B
atpaf2	ATPAF2
rbm24b	RBM24
fabp4a	FABP5
fabp4a	PMP2
fabp4a	FABP12
fabp4a	FABP9
bcas2	BCAS2
kmt5c	KMT5C
fancd2	FANCD2
niban1a	NIBAN1
HHIPL1	HHIPL1
pcnx4	PCNX4
scoca	SCOC
cyp19a1a	CYP19A1
mnd1	MND1
tsku	TSKU
adcy6b	ADCY6
ptpn4a	PTPN4
nudt18	NUDT18
fam8a1a	FAM8A1
tlcd1	TLCD1
fbxo25	FBXO25
dync1i2b	DYNC1I2
slc12a3	SLC12A3
eif1ad	EIF1AD
nyx	NYX
chid1	CHID1
kif13a	KIF13A
dnajc21	DNAJC21
kif19	KIF19
mmp13b	MMP12
mmp13b	MMP10
mmp13b	MMP3
mmp13b	MMP27
mmp13b	MMP26
nek8	NEK8
myo5aa	MYO5A
nadk2	NADK2
rsf1b.1	RSF1
lyrm7	LYRM7
ighmbp2	IGHMBP2
mmp20a	MMP7
si:dkey-160o24.3	B3GNT6
sgsm1a	SGSM1
trim33	TRIM33
ercc6l	ERCC6L
ctsk	CTSK
si:dkey-160o24.3	B3GNT6
NAA15	NAA15
agxt2	AGXT2
coro1a	CORO1A
trmt1l	TRMT1L
LRRC9	LRRC9
tmem131l	TMEM131L
tnfaip8l3	TNFAIP8L3
siae	SIAE
atxn1a	ATXN1
ARPP19	ARPP19
scg3	SCG3
tom1l2	TOM1L2
ctss2.1	CTSS
traf4a	TRAF4
HINT1	HINT1
tmem177	TMEM177
gmpr	GMPR
tbrg1	TBRG1
lysmd2	LYSMD2
nrg2b	NRG2
CASK	CASK
si:ch211-176g13.8	FCHSD2
ftcd	FTCD
atosa	ATOSA
wdr11	WDR11
rtn1b	RTN1
slc66a1	SLC66A1
cep170aa	CEP170
rapsn	RAPSN
paqr4a	PAQR4
fxn	FXN
ldah	LDAH
purab	PURA
hormad1	HORMAD1
ift74	IFT74
ddx19a	DDX19A
ddx19a	DDX19B
tmod2	TMOD3
prlra	PRLR
cct8	CCT8
ttyh2	TTYH2
tsc1b	TSC1
b3gat1a	B3GAT1
mylipa	MYLIP
slc35a3a	SLC35A3
onecut1	ONECUT1
fam110c	FAM110C
kbtbd4	KBTBD4
elf2b	ELF2
tada2a	TADA2A
psd2	PSD2
syt8	SYT8
ENSA	ENSA
brpf3b	BRPF3
fbxo2	FBXO2
ACP1	ACP1
foxl3	FOXL3
nhlrc1	NHLRC1
rtkn2	RTKN2
sf3b2	SF3B2
UNC13C	UNC13C
prpf38a	PRPF38A
fam78bb	FAM78B
dldh	DLD
rusc2	RUSC2
zgc:92242	SH2D4A
slc25a12	SLC25A12
foxred1	FOXRED1
mcl1b	MCL1
ptdss1a	PTDSS1
noctb	NOCT
mapk13	MAPK13
glb1l2	GLB1L2
glb1l2	GLB1L3
CXXC5	CXXC5
fam20cb	FAM20C
galnt6	GALNTL5
leo1	LEO1
zgc:110843	CISD1
tmod4	TMOD4
tdrd9	TDRD9
svbp	SVBP
dtnbp1b	DTNBP1
apoba	APOB
atp5f1d	ATP5F1D
cptp	CPTP
cptp	GLTPD2
capn1	CAPN1
kcnj1b	KCNJ1
tex11	TEX11
nedd4l	NEDD4L
GFI1B	GFI1B
mapk6	MAPK6
UNC13C	UNC13C
si:dkey-224e22.2	GLB1L2
si:dkey-224e22.2	GLB1L3
tmem18	TMEM18
vps37d	VPS37D
ints11	INTS11
ddb2	DDB2
cbarpb	CBARP
armc5	ARMC5
scnm1	SCNM1
usp50	USP50
mtor	MTOR
metap1d	METAP1D
rpl38	RPL38
ankrd13a	ANKRD13A
usp8	USP8
kif23	KIF23
itga6b	ITGA6
si:dkey-119f1.1	SMC6
GALNT8	GALNT8
ilvbl	ILVBL
jarid2b	JARID2
wnt4	WNT4
dglucy	DGLUCY
plpp4	PLPP4
RNF126	RNF126
synrg	SYNRG
gtf3c5	GTF3C5
gpx1b	GPX3
gpx1b	GPX5
hdc	HDC
chic1	CHIC1
grm8b	GRM8
vstm2a	VSTM2A
slc43a3a	SLC43A3
tmem26a	TMEM26
CEL	CEL
tmigd1	TMIGD1
VWA5B1	VWA5B1
slc37a1	SLC37A1
angptl7	ANGPTL7
fam118b	FAM118B
tnfaip8l2a	TNFAIP8L2
trrap	TRRAP
pnp5a	PNP
perp	PERP
pot1	POT1
GPR68	GPR68
efr3a	EFR3A
pdia2	PDIA2
slc27a2a	ACSL6
lysmd1	LYSMD1
mtor	MTOR
HCN2	HCN2
pard6gb	PARD6G
ccdc88c	CCDC88C
CDC42	CDC42
mpzl1l	MPZL1
sting1	STING1
mul1	MUL1
GPR37	GPR37
git2a	GIT2
slc25a43	SLC25A43
spam1	SPAM1
emc3	EMC3
slc47a1	SLC47A2
slc47a1	SLC47A1
fam43b	FAM43B
bloc1s4	BLOC1S4
dctd	DCTD
si:ch211-188f17.1	HECW1
orc1	ORC1
sema6cb	SEMA6C
hyal4	HYAL4
igdcc4	IGDCC4
polrmt	POLRMT
nkd2a	NKD2
slc25a5	SLC25A6
gatm	GATM
emsy	EMSY
tnfaip3	TNFAIP3
snrpe	SNRPE
zmp:0000001088	PLAU
rrm2b	RRM2B
kcnj10a	KCNJ10
ganc	GANC
srpra	SRPRA
gpc4	GPC4
sec14l8	SEC14L4
sec14l8	SEC14L6
sec14l8	SEC14L3
kif15	KIF15
casd1	CASD1
rusf1	RUSF1
iqub	IQUB
naa10	NAA10
trip13	TRIP13
tmem185	TMEM185A
mrpl11	MRPL11
sox13	SOX13
pink1	PINK1
scamp5b	SCAMP5
rnf215	RNF215
fgf22	FGF22
arhgap4a	ARHGAP4
wdr4	WDR4
reep5	REEP5
agrn	AGRN
FIG4	FIG4
pde8a	PDE8A
prr14	PRR14
si:ch211-140m22.7	ATP5PF
agmat	AGMAT
etnk2	ETNK2
vbp1	VBP1
capn3a	CAPN3
loxl1	LOXL1
sdk2b	SDK2
rapgef4b	RAPGEF4
slc38a3a	SLC38A3
ptpn23a	PTPN23
ssr4	SSR4
npas4a	NPAS4
eif3s6ip	EIF3L
ascc2	ASCC2
gpc3	GPC3
tirap	TIRAP
rab39bb	RAB39B
tnni2a.1	TNNI2
zgc:171929	OVOL2
laptm4b	LAPTM4B
syk	SYK
pknox1.1	PKNOX1
cd2bp2	CD2BP2
insyn1	INSYN1
timmdc1	TIMMDC1
efemp2a	EFEMP2
hlcs	HLCS
avpr2aa	AVPR2
st3gal4	ST3GAL4
tnni2a.2	TNNI2
poglut1	POGLUT1
brd9	BRD9
pheta2	PHETA2
pheta2	PHETA1
slc41a1	SLC41A1
cd276	CD276
tle3b	TLE3
gltpa	GLTP
gpr6	GPR6
FGFRL1	FGFRL1
GZMM	GZMM
zdhhc11	ZDHHC11B
zdhhc11	ZDHHC11
TNNI2	TNNI2
sim2	SIM2
rpl30	RPL30
slc39a14	SLC39A14
ubl7b	UBL7
akt3a	AKT3
wasf1	WASF1
hsd11b1la	HSD11B1L
smoc2	SMOC2
mylpfa	MYL11
fibpa	FIBP
rida	RIDA
TMPRSS3	TMPRSS3
TPPP	TPPP
arhgef12b	ARHGEF12
cdc42ep4b	CDC42EP4
gnai2	GNAI2
fam3a	FAM3A
amot	AMOT
sgce	SGCE
tekt3	TEKT3
phf6	PHF6
hnf1ba	HNF1B
tbc1d10b	TBC1D10B
SHF	SHF
zfyve28	ZFYVE28
stk3	STK3
ola-mir-135a-1	MIR135B
morf4l1	MORF4L1
tlcd5b	TLCD5
zpld1a	ZPLD1
dact2	DACT2
MAP3K20	MAP3K20
fosl1a	FOSL1
stambpb	STAMBP
chd1	CHD1
cdk18	CDK18
pmp22b	PMP22
TNNI2	TNNI2
idh3g	IDH3G
trpv4	TRPV4
lrrfip2	LRRFIP2
ccdc85b	CCDC85B
cep72	CEP72
rtca	RTCA
vegfc	VEGFC
rcc1l	RCC1L
VANGL1	VANGL1
hsd3b7	HSD3B7
micos13	MICOS13
yif1a	YIF1A
scap	SCAP
dynll2a	DYNLL2
hprt1	HPRT1
dhrs13a.3	DHRS13
cox10	COX10
sytl2a	SYTL2
srsf1a	SRSF1
U6	RNU6-299P
inka1a	INKA1
zbtb18	ZBTB18
ppil2	PPIL2
PIAS1	PIAS1
lsp1a	LSP1
svila	SVIL
mfsd4aa	MFSD4A
adss2	ADSS2
hsd11b1la	HSD11B1L
aldoca	ALDOC
cdc14ab	CDC14A
FUCA1	FUCA1
castor2	CASTOR2
znf106a	ZNF106
auh	AUH
si:ch211-257p13.3	KIFC2
cdc40	CDC40
naf1	NAF1
elk4	ELK4
ppp1r9a	PPP1R9A
atl3	ATL3
dkc1	DKC1
ube2q1	UBE2Q2
nfil3	NFIL3
hpxb	HPX
pabir2	PABIR1
pabir2	PABIR3
pabir2	PABIR2
mlh1	MLH1
si:ch211-216b21.2	HS3ST6
si:ch211-117k10.3	KLF18
si:ch211-117k10.3	KLF14
si:ch211-117k10.3	KLF17
WNK3	WNK3
FSD2	FSD2
kcnq3	KCNQ3
dennd2c	DENND2C
si:ch211-259g3.4	BLTP2
ror2	ROR2
doc2b	DOC2B
fam222aa	FAM222A
nucks1a	NUCKS1
tnnt3a	TNNT3
cfap99	CFAP99
fam83ha	FAM83H
bcas3	BCAS3
SNORD83	SNORD83
SNORD83	SNORD117
SNORD83	SNORD84
sh3bgrl3	SH3BGRL3
ccdc12	CCDC12
adtrp	ADTRP
mettl24	METTL24
gpr34b	GPR34
sec61a1	SEC61A1
phf8	PHF8
myod1	MYOD1
mao	IL4I1
mao	MAOB
pacc1	PACC1
mvk	MVK
WHAMM	WHAMM
slc22a16	SLC22A16
ppp1r9bb	PPP1R9B
alpk2	ALPK2
dlg2	DLG2
mospd1	MOSPD1
aatf	AATF
ampd1	AMPD1
hipk1a	HIPK1
asb4	ASB4
epha8	EPHA5
magoh	MAGOHB
slc29a1a	SLC29A1
cfl1	CFL1
dnaaf11	DNAAF11
skor1b	SKOR1
herc4	HERC4
FAM163B	FAM163B
tmem248	TMEM248
chrnb4	CHRNB4
mir122	MIR122
sptlc1	SPTLC1
nenf	NENF
HOMER2	HOMER2
zgc:162898	C15orf61
si:dkey-218f9.10	TRAPPC9
usta	UST
celf5a	CELF5
adamtsl2	ADAMTSL2
cpt2	CPT2
SMAD3	SMAD3
mmab	MMAB
elp6	ELP6
pdk4	PDK4
ypel1	YPEL2
chrna3	CHRNA3
foxo4	FOXO4
zgc:92429	ITGB1BP2
rad51ap1	RAD51AP1
cox5b2	COX5B
ints6l	INTS6L
znf438	ZNF438
sgca	SGCA
sesn4	SESN3
znf532	ZNF532
tmem71	TMEM71
lig3	LIG3
ezra	EZR
zeb1b	ZEB1
aldh3b4	ALDH3A1
aldh3b4	ALDH3B1
glod4	GLOD4
aagab	AAGAB
dnajc12	DNAJC12
uroc1	UROC1
fgf6b	FGF6
efhc2	EFHC2
csde1	CSDE1
huwe1	HUWE1
megf10	MEGF10
cspg5a	CSPG5
sash1a	SASH1
atl2	ATL2
mapk1	MAPK1
ift57	IFT57
smad6b	SMAD6
fgf23	FGF23
creb3l3a	CREB3L3
cacul1	CACUL1
sdf4	SDF4
SAMD5	SAMD5
BTBD1	BTBD1
DYNC1I1	DYNC1I1
hsd3b7	HSD3B7
mmgt1	MMGT1
rfwd3	RFWD3
col1a1b	COL1A1
ccnd2b	CCND2
znf839	ZNF839
ube3b	UBE3B
c1qtnf12	C1QTNF12
reep1	REEP1
MYPN	MYPN
kcnk3b	KCNK3
arhgap12b	ARHGAP12
sap18	SAP18
chrna5	CHRNA5
lctlb	LCTL
cinp	CINP
stxbp5a	STXBP5
her11	HES7
pex26	PEX26
frzb	FRZB
ccdc47	CCDC47
MTARC2	MTARC2
rap2c	RAP2C
glg1a	GLG1
olfml3a	OLFML3
rtraf	RTRAF
RPS6KB2	RPS6KB2
mrpl35	MRPL35
TM6SF1	TM6SF1
dpy19l1l	DPY19L1
hhipl2	HHIPL2
cldn19	CLDN19
rufy3	RUFY3
mymk	MYMK
mbnl3	MBNL3
dusp19a	DUSP19
rad51d	RAD51D
mapre3a	MAPRE3
syt6a	SYT6
tbx2b	TBX2
chmp3	CHMP3
zrsr2	ZRSR2
cplx4a	CPLX4
hcls1	HCLS1
p3h1	P3H1
il22ra2	IL22RA1
il22ra2	IL10RA
il22ra2	IFNAR2
il22ra2	IFNGR1
tmem132e	TMEM132E
lman1	LMAN1
sike1	SIKE1
txndc17	TXNDC17
pfkfb4b	PFKFB4
slc2a8	SLC2A8
pde1a	PDE1A
atoh7	ATOH7
otofb	OTOF
ap1s2	AP1S2
tbx4	TBX4
ppm1ka	PPM1K
hs6st2	HS6ST2
map3k21	MAP3K21
hspa4l	HSPA4L
hmg20b	HMG20B
dtx2	DTX2
golgb1	GOLGB1
si:dkey-243i1.1	KIAA0753
zgc:112255	C1orf50
sh3bp4	SH3BP4
wdr32	DCAF10
nbeal2	NBEAL2
pkd2l1	PKD2L1
nid2a	NID2
ccbe1	CCBE1
phka2	PHKA2
DCAF7	DCAF7
brip1	BRIP1
pfdn6	PFDN6
gtf2ird1	GTF2IRD1
sem1	SEM1
arl4cb	ARL4C
klhl21	KLHL21
hcn1	HCN1
cavin4a	CAVIN4
plk4	PLK4
ap5b1	AP5B1
pcnx2	PCNX2
si:ch211-107m4.1	HNRNPUL2
zgc:136472	PDILT
zgc:136472	PDIA2
dlx6a	DLX6
zwilch	ZWILCH
pitpnm3	PITPNM3
kcnk9	KCNK9
bbx	BBX
kcnh6a	HCN3
kcnh6a	KCNH3
zbtb48	ZBTB48
gadd45gb.1	GADD45G
myo1ha	MYO1H
dlx5a	DLX5
fgf20b	FGF20
orc5	ORC5
itpk1b	ITPK1
tec	TEC
itpr1b	ITPR1
slc39a6	SLC39A6
arpc4	ARPC4
nim1kb	TSSK4
nim1kb	TSSK3
nim1kb	NIM1K
KIF5B	KIF5B
ago2	AGO2
nol9	NOL9
hira	HIRA
htr6	HTR6
lhfpl3	LHFPL3
mirlet7g-2	MIRLET7F2
syngr3b	SYNGR3
kctd10	KCTD10
map2k1	MAP2K1
dr1	DR1
ahi1	AHI1
ccdc152	CCDC152
rab7a	RAB7A
tmco4	TMCO4
slc4a4a	SLC4A4
micu3b	MICU3
clip2	CLIP2
gfod1	GFOD1
cacna1h	CACNA1H
l1cama	L1CAM
zgc:109982	RDH8
kmt2e	KMT2E
herc7	RCCD1
ghrb	IL12RB1
ghrb	IL11RA
ghrb	GHR
ghrb	CRLF2
ghrb	IL2RG
ghrb	OSMR
ghrb	IL27RA
ghrb	IL3RA
ghrb	IL6R
ghrb	IL23R
ghrb	IL13RA1
tiprl	TIPRL
plekhg5b	PLEKHG5
urahb	URAD
myo1ha	MYO1H
si:ch73-389b16.1	CCDC18
rgs17	RGS17
nudt12	NUDT12
rpl4	RPL4
crfb16	IL22RA1
crfb16	IL10RA
crfb16	IFNAR2
crfb16	IFNGR1
esm1	ESM1
zdhhc2	ZDHHC2
cpxm1a	CPXM1
UBR7	UBR7
vwa1	VWA1
dre-mir-301a-1	MIR301A
dipk1ab	DIPK1A
gfap	GFAP
bag3	BAG3
ska2	SKA2
SNORD16	SNORD16
nradd	TNFRSF10C
nradd	TNFRSF10B
nradd	TNFRSF10D
nradd	LTBR
nradd	TNFRSF18
nradd	TNFRSF10A
nradd	CD27
nradd	TNFRSF14
slc12a7b	SLC12A7
SNORD18	SNORD18A
nptnb	NPTN
SNORD18	SNORD18
SNORD18	SNORD18B
SNORD18	SNORD18
SNORD18	SNORD18C
arhgap24	ARHGAP24
zmp:0000000662	DZIP3
adgb	ADGB
slc18b1	SLC18B1
inpp5f	INPP5F
oprm1	OPRM1
znf277	ZNF277
birc2	BIRC3
birc2	BIRC2
slc47a4	SLC47A2
slc47a4	SLC47A1
GPX4	GPX4
ptger2a	PTGER2
sf3b5	SF3B5
cldn2	CLDN2
btbd7	BTBD7
rec114	REC114
ube2d3	UBE2D3
RPL5	RPL5
ribc1	RIBC1
GATA2	GATA2
gngt2b	GNGT2
txndc16	TXNDC16
rpl23a	RPL23A
nudt22	NUDT22
slc47a4	SLC47A2
slc47a4	SLC47A1
ppm1da	PPM1D
map3k3	MAP3K3
phactr2	PHACTR2
rbm41	RBM41
cnot7	CNOT7
rab32a	RAB32
tmem101	TMEM101
nelfb	NELFB
hcn4	HCN4
SNORD42	SNORD42
SNORD42	SNORD42B
immp2l	IMMP2L
grm1a	GRM1
ralgapb	RALGAPB
smc1al	SMC1A
manba	MANBA
FEM1A	FEM1A
dnajc4	DNAJC4
klf8	KLF8
tulp4b	TULP4
mapk10	MAPK10
dhdh.2	DHDH
gpr137c	GPR137C
npy	NPY
c7b	C7
pdcd2l	PDCD2L
lsm12b	LSM12
ndufb2	NDUFB2
megf11	MEGF11
evi5b	EVI5
saga	SAG
angptl5	ANGPTL5
nptx2b	NPTX2
dhdh.2	DHDH
kdm7aa	KDM7A
g6pc3	G6PC3
mtmr7a	MTMR7
eefsec	EEFSEC
dec1a	BHLHE40
prima1	PRIMA1
klf5l	KLF18
klf5l	KLF14
klf5l	KLF17
trpc6a	TRPC6
appbp2	APPBP2
tmem130	TMEM130
foxn4	FOXN4
slc13a5b	SLC13A5
pou4f4	POU5F2
slc39a8	SLC39A8
ddx42	DDX42
myct1b	MYCT1
ppef1	PPEF1
ccdc126	CCDC126
rbm12bb	RBM12B
si:dkey-17e16.9	ALOXE3
dus2	DUS2
stx5a	STX5
cd40	TNFRSF1B
cd40	TNFRSF25
cd40	TNFRSF11A
cd40	TNFRSF4
cd40	TNFRSF10C
cd40	TNFRSF10B
cd40	TNFRSF10D
cd40	LTBR
cd40	TNFRSF18
cd40	TNFRSF10A
cd40	CD27
cd40	TNFRSF14
cd40	TNFRSF8
pkma	PKM
mcmbp	MCMBP
acp2	ACP2
SPRY3	SPRY3
nat8	NAT8
upp1	UPP1
FAM135B	FAM135B
baiap2l1a	BAIAP2L1
naaa	NAAA
epm2a	EPM2A
wdr81	WDR81
GRAMD2B	GRAMD2B
acacb	ACACB
map3k8	MAP3K8
tra2a	TRA2A
ruvbl1	RUVBL1
nat8	NAT8
pof1b	POF1B
ARHGAP42	ARHGAP42
irs2a	IRS2
htr2cl1	HTR2C
sorcs3	SORCS3
prkcba	PRKCB
STMN2	STMN2
tanc2b	TANC2
sec23ip	SEC23IP
nat8	NAT8
arl8bb	ARL8B
cdkl5	CDKL5
TCF3	TCF3
igf2bp3	IGF2BP3
ptpn13	PTPN13
OTUB2	OTUB2
lig4	LIG4
bud13	BUD13
usp32	USP6
usp32	USP32
mustn1a	MUSTN1
NPFFR2	NPFFR2
KHDRBS3	KHDRBS3
tecpr1a	TECPR1
slc7a2	SLC7A2
slc7a2	SLC7A13
slc7a2	SLC7A11
zgc:123105	KIAA1191
plekha1a	PLEKHA1
mtpap	MTPAP
serpinf2b	SERPINF2
strada	STRADA
kcnk4a	KCNK4
parp6a	PARP6
csgalnact2	CSGALNACT2
c6.2	C6
cacna1sb	CACNA1S
gfi1ab	GFI1
rft1	RFT1
nalf1a	NALF1
ddx24	DDX24
rpa1	RPA1
snrnp35	SNRNP35
socs1b	SOCS5
socs1b	SOCS4
adamts3	ADAMTS3
dctn1b	DCTN1
rgs7bpb	RGS7BP
ZNF608	ZNF608
scml2	SCML2
ret	RET
serpina10b	SERPINA10
cckbra	CCKBR
si:dkeyp-9d4.3	CASKIN1
fabp4b	FABP5
fabp4b	PMP2
fabp4b	FABP12
fabp4b	FABP9
fam8a1b	FAM8A1
serpina10b	SERPINA10
rtn4rl1b	RTN4RL1
cpo	CPO
ST3GAL1	ST3GAL1
glmnb	GLMN
trmt112	TRMT112
cbln4	CBLN4
GPR119	GPR119
nectin1a	NECTIN1
atxn3	ATXN3L
atxn3	ATXN3
rnf113a	RNF113B
rnf113a	RNF113A
anapc10	ANAPC10
nhsb	NHS
cep120	CEP120
pdgfrl	PDGFRL
atxn1b	ATXN1
prkcda	PRKCD
UBR1	UBR1
SNORA62	SNORA6
nudt15	NUDT15
cenpo	CENPO
ccnb3	CCNB3
tmem9	TMEM9
itga8	ITGA8
gpnmb	GPNMB
pfdn4	PFDN4
atg2a	ATG2A
abce1	ABCE1
dph1	DPH1
htr1ab	HTR1A
neurl1aa	NEURL1
grpr	GRPR
sgpl1	SGPL1
celf6	CELF6
btg4	BTG4
mtus1a	MTUS1
znf217	ZNF217
hnrnpabb	HNRNPAB
c1ql4a	C1QL4
trak2	TRAK2
PRDM6	PRDM6
pcbd1	PCBD1
chek1	CHEK1
proca	PROC
tshz2	TSHZ2
bambia	BAMBI
pole	POLE
cd36	CD36
TMEM179	TMEM179
slc5a6b	SLC5A6
dusp28	DUSP28
zfp64	ZFP64
zgc:153867	MYL6B
zgc:153867	MYL6
STRADB	STRADB
pdlim1	PDLIM1
rundc3aa	RUNDC3A
ola-mir-132	MIR132
sall4	SALL4
htra1a	HTRA1
sybl1	VAMP7
waca	WAC
cpsf1	CPSF1
PPIC	PPIC
hic1	HIC1
slc5a10	SLC5A10
sema3c	SEMA3C
HAND1	HAND1
sema6ba	SEMA6B
bhlha15	BHLHA15
vcpip1	VCPIP1
dnajc24	DNAJC24
sh3pxd2aa	SH3PXD2A
neurog3	NEUROG3
wapla	WAPL
tsr1	TSR1
sap30l	SAP30L
C1orf146	C1orf146
neurod4	NEUROD4
mindy3	MINDY3
slc2a13b	SLC2A13
tmem97	TMEM97
polr1d	POLR1D
mpp7a	MPP7
galnt15	GALNT15
sh3bp2	SH3BP2
ATP9A	ATP9A
kif26ab	KIF26A
grid1a	GRID1
dhx16	DHX16
birc5b	NLRC4
nxf1a	NXF2B
nxf1a	NXF1
nxf1a	NXF3
nxf1a	NXF2
snx2	SNX2
clcn5b	CLCN5
fam117a	FAM117A
sorbs1	SORBS1
GALNT10	GALNT10
ulk2	ULK2
prex1	PREX1
fdx1	FDX1
taok1a	TAOK1
ahcy	AHCY
znf385a	ZNF385A
dynlrb1	DYNLRB1
fam83gb	FAM83G
si:ch211-189e2.2	ANKRD66
ccdc174	CCDC174
rpp25b	RPP25
pspc1	PSPC1
PPEF2	PPEF2
grapb	GRAP
grapb	GRAPL
chrm2a	CHRM2
mir203a	MIR203B
rnf214	RNF214
ccz1	CCZ1
ccz1	CCZ1B
ephx4	EPHX4
dpep2	DPEP2
vldlr	VLDLR
p2rx2	P2RX2
si:dkey-33c12.4	TTC31
slc35b1	SLC35B1
aspg	ASPG
STX11	STX11
ptn	PTN
ccser2a	CCSER2
BRAT1	BRAT1
stn1	STN1
sh3gl1a	SH3GL1
LYPD6	LYPD6
shroom4	SHROOM4
sncaip	SNCAIP
cysltr1	CYSLTR1
NUP54	NUP54
GALNT10	GALNT10
map2k2a	MAP2K2
slc24a1	SLC24A1
kif21a	KIF21A
mmadhca	MMADHC
stx11b.1	STX11
lpar4	LPAR4
bmp15	BMP15
stap2a	STAP2
mgat1a	MGAT1
paf1	PAF1
tatdn2	TATDN2
nfatc2a	NFATC2
nanos1	NANOS1
rnd3a	RND3
slc12a4	SLC12A4
slkb	SLK
cfbl	CFB
bscl2l	BSCL2
vhl	VHL
vhl	VHLL
tgfbr3	TGFBR3
iqsec1b	IQSEC1
p2ry10	P2RY10
slc10a7	SLC10A7
sh3bp5la	SH3BP5L
casq1b	CASQ1
eif3bb	EIF3B
dmrt2a	DMRT2
ints14	INTS14
mthfd1l	MTHFD1L
grpr	GRPR
odad2	ODAD2
tulp3	TULP3
tac3a	TAC3
nxph3	NXPH3
LOX	LOX
MFAP3	MFAP3
kcng1	KCNG1
zbtb3	ZBTB3
pias4a	PIAS4
arf6b	ARF6
kcnv2a	KCNV2
dmrt3a	DMRT3
mrps26	MRPS26
adhfe1	ADHFE1
ngfra	NGFR
atp6v0ca	ATP6V0C
fam114a2	FAM114A2
ITM2A	ITM2A
grpr	GRPR
cactin	CACTIN
chst12	CHST12
si:ch73-60h1.1	MKNK1
adck5	ADCK5
gmfg	GMFG
loxl3b	LOXL3
fam149b1	FAM149B1
pes	PES1
dlgap5	DLGAP5
TBX22	TBX22
